SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic.C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy.Opening,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J14ACSA27,Chemin des Lots II,0.6854439280000001,0.1452690449178964,ACSA,173,29,35,4.76,2.88,3.37,626,4.5,0.5891048492000001,60.206094,1.47619712,33.54440991,0.119333333,4.14,28.97724002,1.507865169,10.56337009,208.141575,4066.16702,150.0239255,27,11.1,0.173648178,0.984807753,85,26,-8.67,13.83,3.36,12305.08805,18.375,0.731198502,61.759,41.88323429,48.9605,2.6059,10.1252913,-2.20423748,0.030369903,63.39940159,1004.164705,0.017727042,0.11784226,5520.495455,0.806658852,-30.94949005
J14ACSP11,Chemin des Lots II,0.535582328,1.4831948283160816,ACSP,186,18,5,3.31,2,2,240,1.7,0.554302671,53.1563,1.549279927,19.30906839,0.254333333,4.77,33.81108738,1.65,30.57617752,197.2028738,6011.9363300000005,208.2091425,17,5.5,-0.978147601,0.207911691,85,26,-8.67,13.83,7.01,1328.629257,5.416666667,0.527552674,51.9695,21.05080865,47.999,2.3429,16.977786300000002,-0.510643406,0.023275164,36.84737833,565.8915918,0.014584498,0.081300479,6318.334843,0.782162081,-29.96210991
J14BEA10,Chemin des Lots II,1.594323432,1.0374334378379315,BEA,186,15,25,3.17,3,2,397,3.8,0.48951512540000003,56.99505,0.273159519,62.80034476,0.114666667,4.61,30.13724957,1.351284759,16.33553419,154.5464068,4254.494124,158.1454711,46,0,0,0,85,26,-8.67,13.83,5.18,2436.466273,31.75,0.542118227,25.3846875,33.82944935,46.8912,2.5797,12.17261915,0.348980682,0.022987145,58.51915718,1121.486081,0.005775666,0.114812476,5319.273125,0.976036222,-32.61167465
J14BEA12,Chemin des Lots II,3.5345933379999996,0.8325737043411207,BEA,186,15,25,3.17,3,2,576,4.5,0.569476457,52.6683,0.65652875,27.04225284,0.274,5.83,30.68709279,1.315175097,19.90075518,99.16790845,7559.095447,144.5509843,15,13.5,0.173648178,0.984807753,85,26,-8.67,13.83,5.56,5265.439736,56,0.604954804,38.40714286,41.65891761,47.8637,3.167,12.77897573,-0.95741643,0.028969021,48.49147015,925.7118071,0.002828762,0.120875905,6692.063989,0.972255843,-31.66028641
J14FAG22,Chemin des Lots II,0.19284309200000002,0.08006814604114318,FAG,173,26,25,4.75,1.5,1.5,569,5.2,0.633128834,78.378795,0.717136397,62.71167914,0.317666667,5.1,30.87183408,1.329746835,17.60190206,166.7540419,8531.746661,233.7569225,24,14,-0.034899497,0.999390827,85,26,-8.67,13.83,5.93,7410.661838,13.2,0.742162162,48.657,29.28663913,45.8051,2.3655,8.688874274,-1.581229229,0.022555163,42.33630965,782.885889,0.006677267,0.122124329,5375.534918,0.941793256,-31.60340752
J14FRA27,Chemin des Lots II,NA,NA,FRA,173,22.6,30,2.46,2.38,2.59,340,2.5,0.517196626,20.445325,0.567904406,7.463227489,0.371666667,5.144,20.2609283376,0.7725764324,54.012711386,220.03598946,2784.7206547,115.754385842,19,13.5,-0.173648178,0.984807753,85,26,-8.67,13.83,5.41,6655.821274,100,0.734438776,285.182,39.10485234,46.9137,3.0011,12.81503514,2.341025786,0.029941251,880.6318741,2528.090806,0.071957509,0.25628903200000003,42811.30104,0.146207072,-31.66304718
J14OSV27,Chemin des Lots II,1.092638778,0.2737930070292753,OSV,173,25,12,4.58,3.25,1.07,518,4.1,0.573090541,77.748428334,0.110446617,61.51907616,0.179666667,4.57,34.23547676,1.57534626,23.355727,202.4398493,7451.964023,251.727956,14,11,0.438371147,0.898794046,85,26,-8.67,13.83,4.72,6839.481774,14.6,0.853659359,22.451,30.86722195,46.0457,2.9992,8.423556649,0.305232357,0.021213079,60.51088723,1155.637431,0.003617919,0.124395015,2977.570123,0.97265358,-31.37116493
J14QUR23,Chemin des Lots II,1.773511402,0.8590314178945313,QUR,173,15,25,2.75,2.88,1.12,645,4.1,0.499397227,56.97829,2.533162589,8.856408737,0.375666667,4.74,32.13534828,1.662443439,17.11010061,200.2944477,3460.842981,150.7966078,29,0,0,0,85,26,-8.67,13.83,4.54,15853.69541,16.8,0.609008043,62.09076923,43.91007375,49.6112,3.2209,15.87642718,1.873812156,0.04016154,443.5874191,3774.238038,0.050708024,0.177622304,27460.06187,0.433331417,-31.30403648
J14SOA11,Chemin des Lots II,0.225979898,0.1848780288927696,SOA,186,18,10,2.59,1.77,1.27,434,3.6,0.640806353,27.6195,1.31110872,54.59057624,0.141333333,4.8333333334,20.036737782,0.7851041966,11.8768936526,171.41061772,2854.0380482,91.584089618,36,25.5,-0.034899497,0.999390827,85,26,-8.67,13.83,3.95,7184.795334,15,0.59560171,38.39083333,31.82183247,46.0685,2.4771,11.34375284,-3.527033577,0.053099225,43.448971914,786.88435282,0.004507515,0.0925596786,9054.248856,0.904732964,-32.12329758
J14TIA20,Chemin des Lots II,0.2427551460000001,0.41925265609843404,TIA,173,11,35,3.98,2.88,1.26,263,1.9,0.389696169,56.563541666,1.598581968,7.312884214,0.303,4.76,30.31510503,1.600484995,30.0964555,241.44833,7285.025331,296.1147851,5,12.7,-0.034899497,0.999390827,85,26,-8.67,13.83,4.25,1116.221958,20.8,0.388550548,103.2092308,22.21029723,46.5035,3.5105,23.55205352,-0.131606464,0.025976123,54.06215394,866.7786641,0.014731814,0.152141014,6147.623912,0.816554126,-30.8
J14TIA21,Chemin des Lots II,0.41844792799999997,0.30456580762320656,TIA,186,17,35,3.98,2.88,1.26,411,3.1,0.42369147420000003,73.7797,3.418256394,31.13340212,0.532333333,5.11,37.26832843,1.449866111,25.89451612,261.2527176,9286.700488,251.7021003,32,13,-0.034899497,0.999390827,85,26,-8.67,13.83,3.77,2517.253928,11.83333333,0.334430489,83.006923080000007,26.85596197,41.7506,3.3212,19.54090899,-0.794844074,0.041236079,71.48508607,1131.751286,0.018184322,0.166712234,4647.517459,0.806316714,-31.68472038
J14ULA11,Chemin des Lots II,0.7741391759999999,0.09199529076276138,ULA,186,55,35,3.14,2.92,2.46,536,5,0.692078133,65.98975,5.908758754,12.87223457,0.156666667,4.42,25.83766023,1.179223365,27.76942258,187.0079988,4617.780326,240.3917613,11,13.2,-0.034899497,0.999390827,85,26,-8.67,13.83,4.09,4632.108163,17.4,0.710278373,37.10619048,39.37220076,46.1895,3.6739,16.09375014,1.254907496,0.036292536,161.2349859,1288.438439,0.017626149,0.100413672,12948.28607,0.406981342,-31.5721199
J15ACP-a,Mr. Robert Pins,1.432809358,0.9513645084438246,ACP,187,17,10,3.56,2,1,463,3.7,0.4881668268,53.836823334,1.667608672,70.00366948,0.071333333,4.31,1.962988536,0.074171924,26.34540463,27.7622305,195.4026914,14.66925112,34,0,0,0,40,27.67,-8.83,14.47,4.21,3254.23961,39.25,0.435485149,112.8966667,31.45944669,42.9891,2.85,15.69468569,-4.529762287,0.012186471,52.08027305,765.4317578,0.008670939,0.097474559,9298.717148,0.748519872,-30.74140404
J15ACP-b,Mr. Robert Pins,1.4816989460000003,1.4715146479635381,ACP,187,14,10,3.56,2,1,282,2.5,0.620626896,43.96,0.513922957,46.75122716,0.122333333,4.33,2.843357133,0.175789474,26.16948307,46.88365629,309.6561998,23.0123404,55,0,0,0,40,27.67,-8.83,14.47,4.9,1060.43022,38.33333333,0.514126723,125.13,29.15368017,48.8102,3.4292,20.9995435,-4.21493639,0.019161852,28.52519365,425.4032202,0.015597803,0.069989351,6799.94353,0.759525364,-31.36397026
J15ACR-a,Mr. Robert Pins,0.9436449419999999,0.7165871481291314,ACR,187,16,25,3.44,1.84,3.08,360,2.8,0.498246639,48.8939,0.308290899,24.49052783,0.129333333,4.45,2.238319714,0.066400221,33.64190508,38.63470138,263.7020328,21.67334649,38,0,0,0,40,27.67,-8.83,14.47,8.29,2912.64875,13.16666667,0.423049645,37.997,42.27965366,48.0353,2.3953,15.85429615,-2.588997135,0.016653004,58.94544832,969.3757654,0.010743279,0.101758112,10818.11392,0.837552411,-31.73544014
J15ACR-c,Mr. Robert Pins,1.8630675820000004,0.3184242550987602,ACR,187,20,25,3.44,1.84,3.08,594,4,0.4594841666,47.241,1.254105613,137.2201869,0.133666667,4.62,2.640417219,0.105479452,26.72318621,41.20854968,464.6306158,24.45066939,55,0,0,0,40,27.67,-8.83,14.47,7.4,5448.11422,13.55555556,0.529251101,25.04,42.20306333,50.9109,2.8395,15.24056837,-4.330367336,0.021894128,26.2371802,380.0854237,0.01017994,0.073275004,5797.043931,0.737792382,-31.52756775
J15ACSA-a,Mr. Robert Pins,1.20506104,0.21463942661135435,ACSA,187,32,35,4.76,2.88,3.37,565,4.8,0.614950166,62.6111,12.48696247,45.08952267,0.09,3.98,2.075994306,0.078656555,22.76214659,32.05879462,128.9881668,12.67168034,32,0,0,0,40,27.67,-8.83,14.47,6.32,8257.138235,57,0.667356322,78.743,37.99702831,48.2009,3.0535,14.88130816,-4.991090221,0.027384213,39.66515963,494.2778287,0.010240062,0.098833366,6765.922275,0.634646711,-31.48656784
J15ACSP-a,Mr. Robert Pins,1.319396696,0.968241458142808,ACSP,187,14,5,3.31,2,2,407,3,0.574717128,0,0.101533609,27.54542784,0.092666667,4.57,2.207534054,0.077942484,23.40957024,27.42587036,327.1682105,19.13757894,39,0,0,0,40,27.67,-8.83,14.47,7.06,2183.032765,100,0.430074627,65.89,26.19517377,48.5681,3.5942,23.01392893,-3.437340908,0.025429568,33.82036237,483.1240693,0.006512404,0.085799435,7138.838467,0.727529366,-31.85844536
J15ACSP-b,Mr. Robert Pins,0.386909636,0.9407839451994973,ACSP,187,13,5,3.31,2,2,336,1.8,0.5878987554,46.991525,1.509954452,52.88886152,0.161333333,4.46,2.620975661,0.08325228,24.10177319,42.66958763,312.1778456,17.96271693,55,0,0,0,40,27.67,-8.83,14.47,6.23,4740.124905,16,0.497732317,42.63117647,23.56739751,45.6722,2.8378,17.22311319,-2.103352137,0.025307062,42.84259698,606.9839222,0.008954029,0.088475469,7718.646331,0.721558437,-31.77197495
J15AMSP-a,Mr. Robert Pins,0.18727842799999994,0.1267729015763527,AMSP,187,28,12,3.84,2.456,1.218,349,2.8,0.798744461,58.189,0.674144747,26.26279159,0.110333333,4.616666667,1.765773532,0.050280115,23.87729,25.96298633,205.7732115,12.32897144,55,0,0,0,40,27.67,-8.83,14.47,6.84,5222.612837,13.57142857,0.889002849,13.45916667,31.17454028,49.2809,3.131,15.66918152,-3.229622622,0.003322838,60.26505576,1150.580382,0.003251059,0.176827791,6074.656803,0.972347522,-32.03238533
J15BEPA-a,Mr. Robert Pins,0.20044327200000006,0.059328371483396064,BEPA,218,42,25,1.54,2.02,1.25,348,2.4,0.508293205,52.808,1.320599448,58.46565095,0.085,4.37,1.669115011,0.06392348,20.07435212,25.24465147,116.9189371,9.412209889,31,0,0,0,40,27.67,-8.83,14.47,6.22,1710.420459,73,0.4889375,16.02,29.8585102,47.5595,3.2042,14.64848904,-3.895658379,0.015762119,49.23749081,956.2389545,0.001655302,0.107179122,4781.748298,0.989100972,-33.01845062
J15BEPA-b1,Mr. Robert Pins,3.2363253380000003,1.0916959298082043,BEPA,187,15,25,1.54,2.02,1.25,663,5.3,0.4096126496,63.0203,0.271204021,149.3085902,0.098333333,4.43,3.666712182,0.102558824,6.027243952,42.01621192,173.9271124,14.88998099,32,0,0,0,40,27.67,-8.83,14.47,7.2,5137.785216,27.2,0.526847195,27.61533333,46.32691983,42.1064,2.8209,15.02106259,-6.002117405,0.031339915,82.89620538,1571.629987,0.008400461,0.143595333,7163.109461,0.96557445,-31.22503937
J15BEPA-b2,Mr. Robert Pins,0.59664566,2.6533131354411124,BEPA,187,9,25,1.54,2.02,1.25,400,2.5,0.553358501,61.932475,3.578731794,40.58536039,0.071666667,4.48,1.963588632,0.052162585,20.11247127,41.95931908,126.9566146,14.04547482,35,0,0,0,40,27.67,-8.83,14.47,6.5,6888.454665,24.83333333,0.526975477,18.62756757,32.03621485,48.6321,2.9738,14.68436838,-4.968413277,0.013691398,70.16679988,1337.242784,0.006103534,0.149876902,2993.648385,0.970618809,-32.70044456
J15BEPO-a,Mr. Robert Pins,0.02283478,0.7548416620921974,BEPO,187,11,15,1.5,2.34,1,403,2.5,0.559261036,51.15735,5.111139651,19.68915683,0.108666667,4.57,1.941071122,0.051871963,27.38920298,40.6315001,230.0774041,22.14693001,41,0,0,0,40,27.67,-8.83,14.47,7.17,5818.338467,12.16666667,0.452479339,11.94222222,39.82136211,50.7708,3.6811,16.8958296,-4.188976936,0.016842399,53.77210141,1017.395497,0.001463986,0.124660155,3629.590954,0.96361358,-31.52655716
J15BEPO-g,Mr. Robert Pins,0.077649528,0.6811016749301961,BEPO,218,16,15,1.5,2.34,1,380,2.7,0.4427020512,32.29413333,0.577027222,41.77911797,0.088,4.554,13.973784248,0.7055083656,31.165465786,135.653296034,2579.7330588,118.557055584,44,0,0,0,40,27.67,-8.83,14.47,6.131923077,1488.914081,25,0.55245098,14.88571429,43.66602687,52.4109,3.0771,15.2580961,-4.143497486,0.018129269,79.20801635,1518.669131,0.002944919,0.140715028,8655.503125,0.976481766,-29.2424321
J15COA-a,Mr. Robert Pins,1.8841165119999996,0.435012140569925,COA,187,17,10,4,1.77,1.02,520,4.3,0.5293831148,44.377675,0.55132771,50.17825387,0.067666667,5,5.2346445668,0.22475356940000002,16.8558239042,120.8763292,1090.4498424,49.417584296,32,0,0,0,40,27.67,-8.83,14.47,5.28,3548.294708,12.4,0.574782114,25.0115,31.845351139999998,46.0705,3.5026,14.18233839,-3.756428652,0.019387235,30.37509485,545.8519581,0.009215041,0.077648624,7080.196497,0.915223873,-31.11316345
J15COA-b,Mr. Robert Pins,0.6647678779999999,4.205932414107209,COA,187,10,10,4,1.77,1.02,569,5.2,0.654642058,44.8275,0.961392772,22.28549255,0.066,4.6,1.675506337,0.037358491,19.96504733,31.86154532,142.2434159,14.49379752,55,0,0,0,40,27.67,-8.83,14.47,3.32,6257.063343,16.71428571,0.50643299,18.81142857,47.88122722,46.6784,3.1548,13.22395934,-4.518818741,0.021867199,54.26841193,738.0984155,0.007427372,0.113474356,8236.246429,0.692687372,-30.53173149
J15COA-c,Mr. Robert Pins,1.3506295860000002,4.119414548891798,COA,187,7,10,4,1.77,1.02,228,2,0.4602251238,32.23313333,0.489514091,108.3358814,0.096333333,4.554,12.9268005966,0.5114080524,16.21245539,121.457669244,1911.32520672,82.032511146,37,0,0,0,40,27.67,-8.83,14.47,5.64,1637.529676,14.125,0.550311419,19.41361111,41.83777132,45.7839,2.2701,11.04069406,-7.720138321,0.017905855,102.8680229,1607.283947,0.007520838,0.166261093,11619.43421,0.795760402,-30.59413422
J15FAG-b,Mr. Robert Pins,3.219262996,0.845570436087429,FAG,187,21,25,4.75,1.5,1.5,566,4.1,0.589166159,9.8518,0.170121449,29.31011091,0.135333333,4.18,2.506180045,0.088610102,27.03342249,32.17503122,182.236986,12.42426873,55,0,0,0,40,27.67,-8.83,14.47,3.58,6609.212514,100,0.770939639,55.36714286,37.38679464,49.8897,2.9551,14.01008597,-2.480853958,0.019621149,71.09033709,1281.456724,0.003692139,0.137989011,8524.020791,0.918043967,-31.3911203
J15FRA-a,Mr. Robert Pins,0.462891058,1.0700105338584702,FRA,187,15,30,2.46,2.38,2.59,438,2.3,0.644884488,86.162,1.336216157,108.1421917,0.070666667,4.45,2.15564006,0.07246144,14.23765978,35.16861528,133.3104025,11.11185277,37,0,0,0,40,27.67,-8.83,14.47,5.42,14352.30577,26,0.740781357,209.1675,35.40224939,46.4879,3.7141,14.26941646,-5.209869213,0.026539272,320.6846095,1465.067391,0.058696258,0.107757332,33922.51293,0.232674931,-31.43281021
J15OSV-a,Mr. Robert Pins,1.202547004,1.6569506277803063,OSV,187,13,12,4.58,3.25,1.07,384,2.7,0.616438356,77.442,0.847790225,79.22425595,0.067666667,4.28,2.140169098,0.051697128,12.43634832,31.66821175,121.4026832,9.864710768,29,0,0,0,40,27.67,-8.83,14.47,5.25,3048.106678,16.4,0.681353383,34.51033333,31.53644802,49.8841,3.126,10.00743357,-5.420945663,0.022646765,100.3188876,1898.26541,0.014326307,0.145477239,8205.962577,0.963705497,-31.50998352
J15PRP-a,Mr. Robert Pins,0.5457281020000002,0.2194612347816193,PRP,187,17,12,2.464,1.962,1.066,407,3.1,0.369991408,57.60102,0.545415391,62.98108272,0.085666667,4.13,2.345222723,0.050607029,13.90648823,37.37337511,133.5936686,11.62096536,36,0,0,0,40,27.67,-8.83,14.47,5.59,1400.873134,19.11111111,0.375643564,10.84082192,30.74376406,49.2471,3.5877,12.28176582,-6.272942677,0.020085985,39.94281361,770.6508274,0.005671147,0.105945454,6158.982348,0.982627932,-29.95290039
J15PRP-b,Mr. Robert Pins,NA,NA,PRP,187,14.6,12,2.142,2.334,1.042,599,4.6,0.426266248,79.4475,1.061391987,80.57030956,0.127,4.52,1.939526736,0.020646154,21.02097421,34.70626688,126.2874292,12.23398813,44,0,0,0,40,27.67,-8.83,14.47,6.58,5964.665696,23.75,0.481455696,17.6537037,44.58197839,47.1953,3.3241,21.37437474,-4.90096653,0.01957005,66.23982588,1227.531503,0.004448609,0.162122194,4637.012192,0.943807827,-29.95269669
J15PRS-a,Mr. Robert Pins,0.9755523939999999,0.4867698950244636,PRS,187,16,22,2.46,3.02,1.06,381,2.5,0.587657784,82.00166667,1.144010404,75.40376989,0.107333333,4.732,12.3414952298,0.4273133224,14.5123873792,165.587327094,3184.74322868,121.94555325799999,52,0,0,0,40,27.67,-8.83,14.47,5.76,3503.892644,13.22222222,0.653051643,30.11727273,29.35494582,44.8322,2.6545,10.87387904,-5.717215309,0.026532573,40.86047116,764.8137146,0.004953792,0.125590362,4712.794555,0.953284226,-31.31509865
J15QUR-a,Mr. Robert Pins,2.141859018,0.7063851412946803,QUR,187,19,25,2.75,2.88,1.12,460,3.4,0.606456382,70.2262,0.96271382,94.1064824,0.065333333,4.6,2.25673027,0.095560748,11.19869467,38.10913439,122.8474849,11.12277129,38,0,0,0,40,27.67,-8.83,14.47,5.61,3564.098335,23.66666667,0.703116279,115.6475,52.82215353,46.082,3.0493,12.48999647,-4.132965488,0.02087292,260.3295114,2197.665591,0.027955591,0.100972972,36123.14695,0.429940458,-30.52065979
J15SOA-a,Mr. Robert Pins,0.181908648,0.14749412991713515,SOA,187,33,10,2.59,1.77,1.27,245,1.6,0.578076525,67.826,0.707877691,92.79278868,0.068666667,4.73,1.665353488,0.047710843,17.51041709,34.20963836,167.7888612,14.72360765,41,0,0,0,40,27.67,-8.83,14.47,7.26,913.4700965,17.83333333,0.572928445,29.5616,32.62340333,46.7112,3.6254,15.46382048,-4.864157848,0.025543134,46.58987759,862.5722751,0.005855307,0.178902545,4105.924287,0.942918237,-33.10300369
J15SOA-b,Mr. Robert Pins,0.43285901199999993,8.927046543978829,SOA,187,8,10,2.59,1.77,1.27,359,1.3,0.6209999422,43.3783,0.848627067,50.26548246,0.061,4.902,10.367381318,0.5027675716,12.2012254634,136.859440038,1933.82185638,107.205791912,33,0,0,0,40,27.67,-8.83,14.47,6.45,10103.70049,27,0.593570808,46.234375,39.91889152,41.7752,2.7609,13.42861549,-6.45477869,0.039867409,20.90718372,369.3833433,0.00584474,0.098188896,3745.097135,0.89981221,-30.85631607
J15SOA-c,Mr. Robert Pins,0.5993161659999999,5.009752658142538,SOA,187,14,10,2.59,1.77,1.27,255,1.3,0.599886493,61.4116,0.09165655,140.9282104,0.085666667,4.55,3.16542214,0.066944785,13.18512785,46.68379551,351.5384022,25.08819787,32,0,0,0,40,27.67,-8.83,14.47,9.77,2494.318864,29.66666667,0.652412281,48.99357143,44.74347947,46.8301,2.8625,14.00850223,-7.969901581,0.025724758,36.07203625,605.9492715,0.011611684,0.134349268,4343.919512,0.855530937,-31.37668846
J15ULA-b,Mr. Robert Pins,1.1587989999999997,0.49155779184938087,ULA,187,28,35,3.14,2.92,2.46,331,2.5,0.543917606,66.614,1.741062892,66.09964392,0.159333333,4.64,1.829516563,0.081690141,16.9653047,33.73745493,171.6002507,11.96916356,46,0,0,0,40,27.67,-8.83,14.47,5.58,2306.736447,16.25,0.655670521,20.8172,31.44515113,42.5827,3.6956,21.9855319,-5.440604095,0.040726206,166.3622111,582.7634671,0.043599088,0.106726717,14785.13358,0.178405297,-31.16686142
J16ACP-c,Mr. Robert Feuillus,1.2133687599999998,0.681867529541903,ACP,178,21,10,3.56,2,1,304,2.3,0.477500491,56.50707,1.161160069,27.55399829,0.065,5.02,1.883972897,0.046701283,16.22715896,28.91185704,259.702605,25.14873718,54,0,0,0,40,27.75,-9.75,14.56,4.15,1612.117063,11.16666667,0.514259387,84.476,29.71258109,47.744,2.99,17.13102385,-4.889596825,0.019604414,25.48303368,378.6789333,0.015725421,0.061061408,6927.778134,0.75681569,-29.54116142
J16ACR-d,Mr. Robert Feuillus,0.337250568,0.5470642845579358,ACR,178,16,25,3.44,1.84,3.08,319,2.7,0.5468975845999999,47.539933334000004,4.58694344,24.60796192,0.113666667,5.18,1.601205059,0.043090316,17.61674553,38.03163682,405.5786488,43.05145488,55,0,0,0,40,27.75,-9.75,14.56,5.86,5741.389056,20.25,0.587288817,33.53888889,44.4922975,51.4865,1.9831,15.46549888,-4.551208897,0.021270743,44.87889645,733.601399,0.010792572,0.088514898,8883.122661,0.832507379,-30.76180779
J16ACR-e,Mr. Robert Feuillus,0.25496926200000003,0.11671499397110502,ACR,178,32,25,3.44,1.84,3.08,362,2.5,0.509616104,51.72634,1.5393804,25.54647689,0.126,4.12,3.285300467,0.074182561,12.74858378,38.00021331,222.2759725,31.38970441,53,0,0,0,40,27.75,-9.75,14.56,5.61,4831.897824,21.83333333,0.64499484,48.96777778,40.66165959,48.8228,2.621,12.2496134,-6.674968891,0.015838059,28.01533794,476.4826189,0.007692029,0.070450648,6631.622859,0.866206239,-30.75265427
J16ACSA-c,Mr. Robert Feuillus,1.716242172,0.24564601405505893,ACSA,178,28,35,4.76,2.88,3.37,625,4.7,0.539408867,68.682133334,1.498520672,92.43592487,0.082666667,4.6713333334,4.99913366,0.1291842644,26.368049342,48.574628826,1148.39203062,60.644650054,55,0,0,0,40,27.75,-9.75,14.56,3.71,7737.446616,16.2,0.748345035,62.7695,35.09666319,48.0339,2.8894,11.61082404,-4.314338226,0.0235196776,109.596385784,1285.2935487,0.00888021,0.0968175218,12550.707450599999,0.7266761418,-32.03875587
J16AMSP-b,Mr. Robert Feuillus,0.13910650200000002,0.13785890007882606,AMSP,178,23,12,2.988,2.08,1.272,346,2.4,0.6607865392,57.699495,4.608057076,13.20939536,0.081,4.62,2.57811863,0.160353396,15.22937638,50.66818271,455.7968387,50.00553966,55,0,0,0,40,27.75,-9.75,14.56,4.56,5623.83897,14.29411765,0.745247148,19.61509434,38.71681416,49.3025,2.6285,12.81242968,-4.189921398,0.017419325,53.13258252,982.918599,0.009487807,0.168579068,5305.704796,0.942164503,-31.50534103
J16AMSP-c,Mr. Robert Feuillus,0.1616640420000003,0.04421966842229716,AMSP,178,44,12,3.778,2.4779999999999998,1.42,568,4.8,0.686821705,54.840752,8.042477193,21.9498607,0.241666667,4.26,3.761878104,0.108301158,9.13155751,48.71607242,308.0265849,34.58333333,45,0,0,0,40,27.75,-9.75,14.56,5.61,7463.454339,17.57142857,0.861419753,24.03863636,36.30519051,48.0381,2.167,13.08865223,-6.178749332,0.019533613,25.01280706,470.4403709,0.00478951,0.11586878,3831.267001,0.957882547,-30.7249192
