SampleID,Site,BAI_GR,BIO_GR,Species,julian.date.2011,Tree.Age,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging.Tolerance,Tree.Height,Branch.Height,Root.Wood.Density,Twig.branching.angle,Soil.Fertility,Light,Temperature,pH,Slope,Estem,Branching.Distance,Stem.Wood.Density,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C
J2POB5,La Piscine,1.178344896,0.7541657526667227,POB,210,13,25,1.27,1.77,2.63,292.7499323,2.4,0.5301182546000001,51.1253,1.1527460971743546,0.21913704269897805,-1.8557096153533057,0.4745969558553252,1.2559031073312263,1119.032843,16.8,0.564531722,21.71566667,122.4461602,49.4128,1.4219,6.372036899,-8.832324524,0.020832449,57.7428625,1033.508621,0.009474086,0.144017615,5927.594265,0.911561353,-29.82544579
J2POD4,La Piscine,1.0196067240000002,0.2379944199971615,POD,204,16,30,1.7,1.57,3.03,308.3596906,1.8,0.489289741,53.84166667,0.8774459556391855,-0.015872838125080085,-2.282482887018328,0.4137507085433631,1.552838953716151,664.2623243,21.16666667,0.544542683,19.19083333,105.0089018,45.9704,1.985,10.51968927,-5.643701572,0.018709899,158.3301036,2861.040005,0.010839239,0.226234423,7694.718769,0.920302379,-27.03225578
J2POD5,La Piscine,0.26026001999999976,0.08302462799669029,POD,204,24,30,1.7,1.57,3.03,451.4347544,3,0.5266326868,34.987845,1.1876647962276539,0.011093250017237257,-1.9875980550111658,0.7003215734859823,1.0176973324166507,1207.150677,60,0.526490385,29.28866667,112.2163294,45.596,1.8654,14.30173975,-7.822342796,0.018860825,131.8929099,2240.595771,0.006034813,0.215011936,5528.664858,0.865191356,-28.14208351
J2POD6,La Piscine,1.07826175,0.4436197294192009,POD,210,12,30,1.7,1.57,3.03,337.931715,2.7,0.59789878,56.00554,0.8909689315960106,-0.044269755004944934,-1.871054568915692,0.1871334295160676,1.3856645345362124,1023.291182,24.28571429,0.560831409,21.42615385,103.2586582,44.4823,1.6736,10.77623727,-2.758889933,0.020342008,192.0681034,3254.935168,0.017696201,0.214940577,11065.83773,0.863092226,-29.86950745
J2POG3,La Piscine,1.8439758720000001,781.0565460185092,POG,204,6,20,1.21,2.5,2,316.086472,2,0.52247191,0,0.8612632031076488,-0.20813810093530977,-1.7232695510599676,0.10611036695267033,0.961581030023475,1620.659422,100,0.446683673,69.21125,91.82033268,48.6124,1.823,12.06031804,-9.036027451,0.020921544,101.9047368,1382.005289,0.008651348,0.156717479,9865.198375,0.690693619,-30.07437767
J2POT4,La Piscine,1.77944265,2.7386100634900865,POT,210,10,25,1.21,1.77,1.77,390.4909455,2.3,0.449622166,77.47433333,1.3942301021771957,0.02142172934493092,-1.700001422295664,1.121652674709176,1.5882628218491055,1807.61177,8.875,0.548823413,9.41625,117.2618257,50.1498,2.1449,15.65506399,-8.953248901,0.02351324,58.09501496,1079.73367,0.005789058,0.16718394,5541.439568,0.94655943,-28.30645691
J2PRS1,La Piscine,3.7019095660000003,3.367379720340157,PRS,204,12,22,2.46,3.02,1.06,533.4241838,2.7,0.5703206694,57.26066667,0.6136545346714455,0.5988867084047211,-0.6751869518604026,0.8474257003698837,-0.21162110977989662,5465.858168,13.28571429,0.67787322,22.50516129,62.13628415,46.9131,2.2208,14.26767016,-0.346710463,0.020206356,51.95058868,987.3103941,0.005903737,0.124963119,6713.902054,0.967906365,-29.35568489
J2PRS2,La Piscine,3.048639014,1.456026773052058,PRS,204,16,22,2.46,3.02,1.06,493.476462,2.8,0.493888464,40.76,0.21561763703682807,0.6605643419783841,-0.7568843378007583,0.752426300776528,-0.4158256147706181,4934.52614,23.75,0.62609375,21.52076923,66.63807175,49.0191,3.0162,36.143593,-0.251872439,0.019348219,45.11334451,824.2804116,0.007624068,0.116268828,6142.790654,0.930550752,-28.75239433
J2PRV1,La Piscine,0.05702461599999999,0.24621127710864024,PRV,204,23,9,2.59,2.88,1.11,331.206717,1.9,0.596919302,48.95313333,0.12904983296810432,0.6940544504411931,-1.0482472500974596,0.30199664004635074,-0.8051103659938899,1059.338096,7.185185185,0.713271889,6.71375,67.78688016,42.2933,1.9738,35.87363666,-0.999348564,0.019223962,26.02154481,483.5462887,0.008617938,0.099967215,3727.111826,0.946400778,-28.88332687
J2QUR3,La Piscine,4.92648314,1.1575472226705408,QUR,204,16,25,2.75,2.88,1.12,524.8590126,3.6,0.755679108,64.573,0.14358900000427277,0.513199275001922,-2.0963241124877117,-0.05505601879158686,1.5906552627874755,3235.188069,26.4,0.790534653,57.54102564,95.44583575,47.4002,2.0845,9.08472653,-2.15842535,0.043565867,103.6176431,1267.871247,0.041158724,0.086975915,10215.71201,0.623177197,-28.48638023
J2QUR4,La Piscine,4.265991598,0.802267995040883,QUR,171,17,25,2.75,2.88,1.12,537.3012467,3.5,0.717980296,65.397456,0.9364169508412425,0.22506918935357068,-1.7015100115157473,0.052385616036485984,1.7411452694672775,4042.473096,13,0.730165784,45.641,89.94982581,47.2699,2.0356,12.50677356,-5.879286842,0.020856799,284.1521453,1116.246026,0.17547022,0.132914815,26458.83467,0.200068675,-27.70983871
J2QUR7,La Piscine,2.825146308,0.5577757687580457,QUR,204,19,25,2.75,2.88,1.12,543.5929378,4.3,0.5772568704,40.2555,0.0707669725437352,0.8551916739266642,-1.3380698712944794,0.2899616244333704,1.06731897635544,4445.757451,29.66666667,0.725431792,69.57538462,77.00557226,45.714,2.1846,11.36561777,-2.342978258,0.036672342,506.9842051,4225.184874,0.022409465,0.174232804,18564.55682,0.424444976,-29.73688377
J2RHT3,La Piscine,1.3689641959999999,10.840500676601073,RHT,204,8,6,1.56,4,1,270.3608086,1.9,0.4810875482,39.5362,0.9547463412276764,0.3826638481824777,-1.0485401712442055,1.6659079870913651,0.00773060999480874,1300.355807,52,0.507340067,200.7666667,92.13016769,51.8147,2.7279,18.22241702,-2.413451118,0.013617472,521.5919616,2714.527057,2.04814963,0.15630377,41297.13848,0.265053409,-27.36140572
J2RHT4,La Piscine,2.8266390379999997,0.7789946064295106,RHT,204,13,6,1.56,4,1,353.1642115,2.5,0.3684508038,54.8886,0.5992768872797963,0.6048461122046576,-0.6734603395438012,1.4307111024872796,-0.2659259030626449,980.514858,70,0.479733333,180.0513333,71.78323219,51.2348,2.0543,14.3212665,-2.789046783,0.016072444,985.8303049,5797.7881,2.868462832,0.216010447,51150.99215,0.299523074,-27.68572296
J2RHT5,La Piscine,1.630539838,0.5681511388730767,RHT,204,12,6,1.56,4,1,229.2547508,1.8,0.34307539,39.723,-0.2603700955587205,0.5745750226116948,-2.5205458008306802,1.205880448415731,1.8474730174261569,360.897441,25.5,0.436618705,223.1025,82.94020312,51.0888,1.838,9.029633707,-2.198315163,0.018785158,941.3481959,4824.923459,2.098761809,0.247118736,53249.44332,0.261041913,-29.66038002
J2TIA1,La Piscine,0.7459923799999999,0.13847707349890973,TIA,171,19,35,3.98,2.88,1.26,648.9283277,5,0.443962401,56.833149999999996,-0.35902239207212694,1.1841262675220081,-0.916153390433781,-0.586274890408582,-0.2581311957702334,3134.973836,11.5,0.435440313,54.1675,40.93783173,45.9062,3.2596,24.90729042,-1.666928368,0.023802288,79.52013007,1459.856039,0.017219343,0.160586367,5802.927363,0.934981589,-30.70866188
J3ACSP1,La Chute,1.9847539379999997,0.318653219280034,ACSP,192,17,5,3.31,2,2,544.4626572,3.5,0.569358178,47.50944,-0.5810708994922014,1.4074854841728104,0.6200931524115739,0.868374494006087,1.8722468396959333,3914.439563,11.44444444,0.572676768,34.73176471,53.16374229,47.724,2.1401,11.12472539,-1.741205044,0.027099646,47.88331767,776.4739959,0.007290143,0.102123009,6088.55283,0.825872095,-29.24888649
J3ACSP2,La Chute,0.479061408,0.47791980048778154,ACSP,192,22,5,3.31,2,2,354.7109122,2,0.812056738,51.38775,-0.2530143266680057,1.0228166827101857,0.8064873905156672,0.35394257952035824,1.5000927934627795,4965.774264,22,0.610743802,49.06333333,31.489911,47.3947,2.6432,30.277594,-4.204530716,0.020343226,59.30023872,910.3221064,0.013928277,0.108126817,7089.251347,0.781823567,-30.27141869
J3BEA1,La Chute,4.9006267040000004,2.722886063166408,BEA,192,13,25,3.17,3,2,622.1357685,3,0.5131260036,64.373,-0.8619431735912347,1.2729170308961126,1.7099667177655906,0.26712517697469146,3.062900731108235,7805.313571,34,0.539136546,29.918125,46.35567904,49.0639,3.0588,11.75829897,0.74051399,0.027554482,68.99452982,1322.058848,0.004441001,0.100252056,12149.94623,0.975902066,-30.2313269
J3BEA2,La Chute,0.527608974,0.5423278797134011,BEA,192,15,25,3.17,3,2,404.5994598,3.3,0.5415673442,61.28582,0.524103539878799,0.7786185037084037,0.9572421893468802,-0.05268229132511761,2.6173690825015425,6326.773862,27.4,0.524326923,21.42960784,40.28694037,47.5264,2.8749,11.28733704,-1.477443562,0.02149639,58.68018408,1110.309024,0.010304605,0.085508677,9269.166355,0.96365707,-31.33714302
J3CAC1,La Chute,0.485640902,1.4684627997852244,CAC,192,15,25,2.07,4,2.5,365.4206701,2.4,0.731343284,44.8632,0.5568922087200673,0.800826593445213,0.6142610146477082,0.6159660322686463,2.914684705031006,10603.44711,52,0.756332703,211.276,67.73130881,42.2868,2.5681,12.29946254,-1.386072345,0.035277871,297.7595241,1779.750534,0.029532526,0.108105963,44428.59413,0.30441327,-30.2688755
J3FRA5b,La Chute,0.32334481200000004,0.2711768092464217,FRA,192,22,30,2.46,2.38,2.59,434.7497753,2.3,0.6353764402000001,102.82615,-0.48568633575799003,1.8125574217779168,0.8880278415511172,-0.2372222418360465,1.1019005000495667,7501.765187,30,0.70390417,174.8228571,31.09269791,46.8604,3.0221,10.73779742,0.928437856,0.025829533,401.5823734,916.006002,0.15035372,0.153504759,27495.93,0.116169946,-30.82295761
J3OSV6,La Chute,0.47211626599999973,0.09567865674727455,OSV,192,41,12,4.58,3.25,1.07,407.3185319,3,0.6976302302,64.20268333,-1.0305940392834079,1.6335612993905138,0.11329586562405838,-0.5331175184608407,-0.9770490635217627,2889.917787,10.25,0.726504673,14.44153846,26.55267924,45.3207,2.6278,9.476248129,-1.701589055,0.030860449,48.04266687,922.7760453,0.003307927,0.061369374,7777.760832,0.978226255,-32.22803726
J3POD3,La Chute,2.6247780019999998,0.732742201075353,POD,192,15,30,1.7,1.57,3.03,640.6256624,3.7,0.514388489,37.316,0.48075236945558225,0.9660720487236215,0.6621898748744315,0.4890083724460855,2.2242019842756355,5070.792632,21,0.471824818,19.33416667,64.39377613,47.9186,3.1827,11.98051167,3.249744816,0.016727123,139.3225394,2363.753229,0.005521454,0.172957992,9652.023355,0.864073852,-29.68441376
J3QUR5,La Chute,0.40895961,0.597313695902597,QUR,192,15,25,2.75,2.88,1.12,438.0185225,2.7,0.659535452,88.15535,0.39846397939507383,0.9315487412715655,0.9875608140935395,1.1231908629003489,2.974074966000436,13777.87339,17.75,0.653023256,115.2773333,52.34333434,45.62689027,2.9112,12.28988589,-0.489013815,0.058033351,119.5552018,828.0383301,0.036463248,0.078685204,14268.49828,0.352737859,-30.7723716
J3RHT1,La Chute,1.9222251700000001,0.4024786776340548,RHT,192,12,6,1.56,4,1,618.9704682,5.2,0.519989616,49.3535,-0.3011063701156107,1.1315513114500664,0.6357569129276642,1.535010625120794,2.1602233890003086,4019.902962,73,0.474934444,308.1354167,73.94070518,49.7183,2.7161,11.02115414,-0.718919158,0.0307274,367.5214017,2495.755109,3.047032634,0.11042617,33525.60685,0.345851326,-28.95636665
J3RHT2,La Chute,4.544844348,0.6045348733403902,RHT,192,17,6,1.56,4,1,429.318111,3,0.529597126,44.90105,0.41246985350314025,0.7018602119763665,0.2929387513336567,0.24542064470068922,3.3831216005152602,855.2395197,43.5,0.482502753,379.0492,86.45632282,47.8694,3.0413,14.7159609,-1.03768414,0.013203416,662.163947,7135.090075,2.434568473,0.146499921,35480.82145,0.548787283,-27.9128035
J3TIA3,La Chute,1.5332192660000001,0.44683881901440115,TIA,192,15,35,3.98,2.88,1.26,412.681371,2.1,0.460609911,70.491525,0.2277468360706954,1.318751985980873,0.7658475931183913,-0.43139662393200195,1.5469610705827646,1433.427653,12.6,0.407299481,137.9114286,32.97147237,42.8641,2.7589,17.19408463,1.738845243,0.032288147,58.59784468,915.9718967,0.015866764,0.143431943,5488.655245,0.796105486,-30.67836006
J3ULA2,La Chute,3.243255888,0.5310240869864381,ULA,192,20,35,3.14,2.92,2.46,610.2545729,5.2,0.5145959224,54.64,-0.3681400427451164,1.1225107736716327,1.2350451577158637,-0.04569063828143498,2.557952374895767,5358.547178,51,0.704633431,79.18722222,43.91842118,42.7476,3.046,12.99780495,-0.576521285,0.027698803,122.3003272,997.2995912,0.028673135,0.104143077,15695.43313,0.41530593,-29.92261543
J4ACP1,La Clairi<e8>re,2.901458912,1.4130096395594014,ACP,185,17,10,3.56,2,1,585,3.9,0.6041450854,56.004643334,-0.8429264448841874,-1.4888098078415388,0.7908802858349125,-0.020356954524036044,-0.9762709778300113,4989.220272,20.75,0.450531804,89.49083333,45.38639898,48.5914,2.9167,20.42437063,-3.175728607,0.014848022,63.19034489,895.7339471,0.014483703,0.114511725,7795.624736,0.721935533,-28.8369709
J4BEPA6,La Clairi<e8>re,0.14983737599999997,0.11287775722461481,BEPA,185,23,25,1.54,2.02,1.25,360,4.7,0.5178978534,70.898658334,-0.20542935701669163,-1.8616424007625758,1.097735184898847,0.27776140607124294,-1.5045089435557146,2455.611201,8.888888889,0.572252252,31.068125,44.68003782,46.8,2.3437,19.7848843,-2.372258263,0.032825094,74.16296657,1437.561762,0.004462823,0.167191367,2321.313103,0.987209961,-32.32257637
J4BEPO5,La Clairi<e8>re,0.022343942000000006,0.15051499571174334,BEPO,185,18,15,1.5,2.34,1,690,4.7,0.4892739284,61.68278,-0.3763659897415321,-1.4591397961226455,1.009553321615626,0.07841560114046317,-0.8577447605208876,6745.357179,19.6,0.520094044,15.293,46.49185902,45.4425,2.9289,18.98476682,-1.383962708,0.022811827,62.33315093,1206.289495,0.00324598,0.112670764,8663.395024,0.985604266,-31.33176407
J4FRA6,La Clairi<e8>re,1.899611122,0.8458901044211928,FRA,185,20,30,2.46,2.38,2.59,364,2.3,0.5324540164,53.535185714,-0.41210609687525834,-2.0330337165377426,0.8408953597413935,0.4973003023289684,-1.2922858586093584,2284.336177,29.5,0.754639866,207.045,62.43409243,46.66101595,2.8542,16.09942126,-1.148423338,0.016383822,505.1198106,1301.420764,0.079947142,0.206893035,33246.60804,0.131218008,-29.14186317
J4OSV7,La Clairi<e8>re,1.443809028,1.3933150714113474,OSV,185,14,12,4.58,3.25,1.07,320,3,0.6115820536,53.87958,-0.6906548755143974,-1.8154563983199463,1.011689737891886,0.7475347856056686,-1.3566034537123237,2292.380503,21.2,0.760627772,22.04136364,42.19339671,47.3347,2.3331,13.55648803,-0.927747846,0.033883445,43.95444732,846.9078721,0.004740966,0.101911101,4864.227433,0.981303745,-31.05460083
J4POB6,La Clairi<e8>re,2.6539600660000002,0.613042090086279,POB,185,14,25,1.27,1.77,2.63,674,3.8,0.44200789819999997,65.818865,0.4217740380828905,-2.2699042561639255,0.7857160311776419,0.5079979154155443,-1.0316706582151745,3735.117047,7.625,0.341784537,32.54195652,77.17795755,50.5342,2.6996000000000002,13.725385,-1.251141367,0.022937887,109.7350345,1624.452268,0.017246015,0.18351855,9304.012146,0.753931276,-30.6120356
J4POT6,La Clairi<e8>re,1.774069034,0.5594344607280707,POT,218,15,25,1.21,1.77,1.77,562,4,0.5600345508,61.98466667,-0.04502956943407308,-2.2772255272114754,0.5894513924255418,1.2545173604464186,-1.127469682757158,3106.230164,10.66666667,0.413208222,74.7,106.45917,52.131,2.7264,21.90459037,1.307058172,0.026756434,36.35283928,682.2550628,0.003536328,0.128588643,4903.214485,0.955825342,-27.97473656
J4POT7,La Clairi<e8>re,1.11814423,0.850281390105202,POT,185,14,25,1.21,1.77,1.77,452,3.4,0.4832566736,50.287872,0.28429017020268926,-2.413452112994908,0.37351897632709063,1.388642955125552,-0.7505271771189672,3708.210244,11.11111111,0.483768116,11.50545455,78.61883692,48.7032,2.7333,14.96874625,0.542495183,0.027048397,66.22075655,1229.959148,0.007725742,0.184921623,6066.515405,0.945946683,-28.42497643
J4PRS3,La Clairi<e8>re,0.142223512,0.2575350377947447,PRS,185,15,22,2.46,3.02,1.06,340,2.6,0.639806388,64.625619666,-0.2789985132326351,-2.2787496904216726,1.6170316069576915,1.3630297333649732,-3.0962535866567094,4787.113944,8.727272727,0.573172368,19.52482353,36.76164882,44.4766,2.6957,18.0118007,-2.255701838,0.02330602,32.21759913,610.9830859,0.012097198,0.112854354,4908.163808,0.965842083,-30.50702461
J4PRV2,La Clairi<e8>re,0.006388910000000003,0.10320696338144617,PRV,185,26,9,2.59,2.88,1.11,250,1.9,0.6213148872,57.07236,0.15897410718642252,-2.2272931759341117,0.8507096258319549,0.41403295917411004,-1.2653487798036995,1111.849979,10.2,0.656342412,9.170306122,42.76224282,45.7882,2.978,15.72318036,-1.944884167,0.028174179,25.20296094,478.0094085,0.007782948,0.10060871,3910.520484,0.96595076,-31.01688583
J4PRV3,La Clairi<e8>re,1.107210468,0.41146678054982927,PRV,185,18,9,2.59,2.88,1.11,420,2.4,0.5906012134,58.889901666,0.10046028276782575,-1.9096602377567389,1.2695432269556777,0.6703644691114636,-0.19987907156119783,3475.941922,7.115384615,0.683908824,8.115360825,50.92798435,45.6298,3.2213,21.19685972,1.377895844,0.041249348,35.67960258,594.5781726,0.015404007,0.107006393,5717.961574,0.8487095,-30.76422844
J4QUR9,La Clairi<e8>re,0.8793339840000002,0.6306148283338857,QUR,185,16,25,2.75,2.88,1.12,352,3.1,0.7020795354,61.38846,-0.6388776874794295,-1.673604462148323,0.9906953751003543,0.7487017090814682,-0.16926113226051331,3835.176363,23.5,0.656971714,77.95291667,59.3093053,50.2415,3.3502,16.48772588,-0.090624468,0.056048054,137.3365968,1235.272952,0.053259331,0.084261639,21353.34958,0.458085727,-29.91756615
J4ULA3,La Clairi<e8>re,1.20182487,0.8073372503135039,ULA,185,16,35,3.14,2.92,2.46,310,2.2,0.5959909136,56.85346,-0.5279209127091552,-2.0242522924969863,0.6193104618557221,0.3306733645178697,-1.634549703855058,3217.785374,20.25,0.731952191,29.61882353,61.26866857,44.5931,2.6778,19.8296215,-1.638177872,0.029169279,171.8005775,1158.878139,0.028339542,0.116381538,6956.973609,0.343544706,-27.87681305
J5ACR3,Telephone Line,0.14619164200000015,0.06737106452363407,ACR,185,32,25,3.44,1.84,3.08,488,3.2,0.5677460638,59.9695925,-0.02790545764071921,-0.35131321862204357,2.3780035082825517,0.47719563412792093,1.0751901526437728,5593.176704,21.25,0.594397993,55.14066667,39.70451331,48.7512,2.3988,15.78388459,5.803067856,0.016425904,27.40557278,456.8290296,0.012506255,0.074244439,6237.025416,0.848955488,-32.12150421
J5ACSA9,Telephone Line,0.668537444,0.24011479522298762,ACSA,185,25,35,4.76,2.88,3.37,463,3.3,0.5718917628,59.264839,0.22685018948319172,-0.15811500025138453,1.320328934256058,-0.7956945750399927,-0.08855856945447904,6602.978555,17.25,0.723323077,24.7225,35.79735059,46.3495,2.3135,10.67441506,0.92742806,0.018784489,32.50329233,575.8848616,0.003762473,0.075120957,6907.860378,0.902357056,-30.9773201
J5AMSP1,Telephone Line,0.1570645520000003,0.05203055783216858,AMSP,185,42,12,2.852,2.202,1.024,390,2.7,0.640429474,52.270233334000004,-0.09041772098674127,-0.15133762812106477,0.7179887525787099,-0.10670676974241107,-0.17114889670162464,4011.390397,15.27272727,0.77445919,14.8782,41.63138014,48.1989,2.7577,18.19586542,3.770914078,0.026221953,28.13518231,527.7396202,0.005955616,0.134595234,4025.748149,0.955300657,-29.16200172
J5AMSP2,Telephone Line,0.4757644420000002,0.0966725239745796,AMSP,218,28,12,1.78,1.826,1.282,469,2.8,0.591734945,43.82733333,-0.18407852295907468,-0.23585315047490096,0.11488082476642757,0.34307727390829695,-0.39363881551662727,6789.838684,11.6,0.678441788,16.95157895,56.69398907,49.3973,2.6126,11.2780498,-0.865290446,0.022809563,42.34076331,786.5750353,0.003171047,0.175326034,4643.775005,0.946131682,-29.35551582
J5BEA4,Telephone Line,0.280353204,0.07484525550401465,BEA,184,39,25,3.17,3,2,356.0335734,2.2,0.571396295,65.305967,-0.14133983846325132,-0.020492401985479785,0.5629869566200332,-0.16102353842818795,-0.4008374948596753,2434.930007,5.75,0.571273885,35.66130435,26.34691116,47.43,2.7724,13.29421935,1.475648048,0.022098517,32.44381828,632.5679962,0.004671933,0.058749125,7136.87314,0.992991122,-32.26276764
J5BEA5,Telephone Line,0.5713543839999999,0.09657275591038385,BEA,184,25,25,3.17,3,2,932.0900604,5.6,0.619071393,85.49963,-0.4204364305229574,0.04814531406458957,1.547864274411952,0.01265409725878749,-0.5805108893024838,18999.06969,6.545454545,0.679063361,16.29837838,29.26837357,45.2949,3.2224,15.75845406,1.04,0.022404663,44.61431839,849.3419993,0.004375987,0.075963646,7034.566095,0.969568389,-31.53
J5BEPA7,Telephone Line,0.17222619399999992,0.15026040111538094,BEPA,184,21,25,1.54,2.02,1.25,360,2.7,0.586661432,42.583005,0.2540557489556028,-0.4954466555917661,0.18768952742954492,0.011060079795911181,0.2930538742200716,4249.350782,50,0.463585657,25.37047619,57.47212733,47.0431,2.2755,14.34493841,-2.168229208,0.035111186,43.96819791,853.1394527,0.005039662,0.09670156,1988.891379,0.988215065,-30.96282967
J5BEPA8,Telephone Line,0.34257842800000005,0.8949143089409309,BEPA,218,13,25,1.54,2.02,1.25,240,1.3,0.5912890138,64.069975,-0.26762030948623095,-0.039403992321645716,0.5488860442400364,0.04625493438388992,-0.4524371454268736,3147.24807,9.615384615,0.685686275,26.59386364,35.32940784,45.9321,2.577,8.628886651,-1.385081072,0.037108649,10.9835978,211.9505556,0.007560207,0.035574393,4342.665343,0.98278846,-31.37706436
J5CAC7,Telephone Line,0.5890611499999999,0.43401576342125253,CAC,184,19,25,2.07,4,2.5,634.4275757,3.6,0.5767957578,61.39027,0.1336300661042719,-0.27601427087001246,0.6873069050425652,0.15296013880566303,-0.6596540914885878,21146.10189,24.66666667,0.679016393,176.988,33.13218975,45.6735,2.5203,16.99808887,-0.505222368,0.052511451,199.7637998,514.1922124,0.160590831,0.098239723,34874.61175,0.131092792,-29.50600395
J5COA2,Telephone Line,0.19550995000000002,0.5104232463968472,COA,184,13,10,4,1.77,1.02,210,1.3,0.6678313222,44.704,0.462647108381858,-0.5567465549372747,0.8614872195723939,0.06904924148495967,-1.0627352727803239,1847.276771,16.28571429,0.5421875,11.043,23.49904917,51.398,2.7256,10.51755371,-2.959681349,0.023914228,39.69111323,761.7050955,0.002825805,0.092298489,7086.3847,0.977380547,-32.11596855
J5FRA9,Telephone Line,0.13472704400000007,0.10277575480472617,FRA,184,23,30,2.46,2.38,2.59,400,3.2,0.606203641,81.100214334,0.3273729548272019,-0.4297398426698369,0.16550941393632143,0.11699262663516272,0.07026878626298956,6343.959183,12,0.717252396,104.9993333,38.044686,47.02697815,2.5618,10.43907836,-2.004017019,0.030540505,654.6307655,867.889227,0.156807182,0.237777342,11737.59681,0.067520865,-30.30227692
J5OSV10,Telephone Line,1.3069350200000003,0.16736394948661099,OSV,184,30,12,4.58,3.25,1.07,534.2025058,4.9,0.5867547716,62.334791,0.44484131225697904,-0.28438849014525314,1.326886484072938,-0.686652931300874,0.08323696475047139,5063.487092,8.484848485,0.756528926,20.64114754,24.6126232,47.13897732,3.0448,12.94515672,1.574196732,0.038479262,49.68884758,961.9991308,0.012669763,0.114568583,5098.590301,0.98602032,-33.35920746
J5POT8,Telephone Line,0.7836014480000001,0.44204276770662404,POT,184,15,25,1.21,1.77,1.77,523.3165799,4.2,0.58676414,56.700591666,0.28693886208892055,-0.504787154735619,0.03035037128618983,0.80477020320314,0.4441199900155169,4846.272214,12.375,0.470781563,10.75842105,81.35609804,51.3466,2.9588,11.54947823,-2.930929422,0.02611746,84.24471185,1577.522765,0.00526215,0.1946339,5353.99708,0.953680925,-30.42448532
J5PRS4,Telephone Line,NA,NA,PRS,184,17.4,22,2.46,3.02,1.06,340,2.4,0.515082479,56.102446668,0.03301989243867199,-0.24540898250635862,0.44306718785891586,-0.24664903355151957,-0.14183453946213626,7952.378432,35.5,0.671841909,16.91533333,35.27371615,46.8116,3.1033,15.24639629,-3.339757137,0.024525964,42.73810498,790.1937751,0.003054603,0.133243496,5653.580021,0.941647706,-30.11278648
J5PRS5,Telephone Line,0.22064512599999997,0.2001483484229491,PRS,184,18,22,2.46,3.02,1.06,290,1.5,0.5814165626000001,53.619566666000004,-0.34843981878863756,-0.07422865639832653,0.44570854800901744,0.11025573940792877,-0.29566335772994273,3100.789594,14.75,0.750520538,13.88488372,41.42031656,46.7619,2.756,17.22032273,-3.366032944,0.040803503,27.60553887,523.9856517,0.005318148,0.107301516,3764.203517,0.966703466,-29.92379959
J5QUR11,Telephone Line,0.32824086399999997,0.0421670162091951,QUR,184,66,25,2.75,2.88,1.12,678.3630512,5,0.6694669848,61.9825725,-0.3361655792238246,0.03045561556488804,1.977501833259452,-1.1104504836156974,-0.8570976740758323,9089.473795,24.33333333,0.712311757,124.285,45.2588808,49.0867,2.5193,19.12025935,1.808681202,0.029361167,431.1231197,1892.839687,0.051057594,0.150102458,24978.82434,0.223605576,-30.94979439
J5SOA1,Telephone Line,0.11487199000000006,0.08912530577178453,SOA,184,29,10,2.59,1.77,1.27,370,2.4,0.569509044,57.13668,0.05281978167154043,0.15387701102614545,1.155530369930152,-1.001812817788664,-0.7194692501111641,5849.96557,15.75,0.633933759,40.62769231,40.19615268,46.3416,2.2107,11.3735724,0.123366399,0.041086266,21.70560039,406.3643837,0.002346055,0.101755263,3082.283689,0.953485172,-32.27437576
J5TIA6,Telephone Line,0.9721682819999999,0.301814929071501,TIA,184,18,35,3.98,2.88,1.26,410,2.9,0.393461538,63.063041666000004,-0.4846786382076845,-0.18740563891803205,0.0732971561347822,0.108319367985952,-0.48180855239783915,1292.88762,14.33333333,0.381930295,78.105,36.41732283,42.67158583,3.5823,21.72829958,-0.469067001,0.0268087878,81.140844624,988.08415212,0.0217463796,0.16783612480000001,4673.7313966,0.6775585534,-28.2566436
J5TIA7,Telephone Line,0.66277065,0.44043053615201677,TIA,184,15,35,3.98,2.88,1.26,330,2.5,0.343575419,76.112786668,0.14803149771940363,-0.35715604788687483,0.6704987847948091,0.25332171478268933,0.5318118138843062,1337.930639,12.71428571,0.363299663,101.005,34.9267638,45.67670043,3.084,16.51678261,0.903210109,0.018935985,71.67176062,1200.76859,0.027512347,0.184413677,4601.402015,0.853259939,-30.6688369
J5ULA5,Telephone Line,0.8945717280000004,0.1402670823655844,ULA,185,29,35,3.14,2.92,2.46,380,2.9,0.6009883682,72.36138,-0.01165317111806956,-0.1030842342450688,1.2894355548254903,-0.7821226257385273,0.05314492464670014,1712.500439,12.5,0.763480285,32.59384615,48.28660436,43.7147,3.0456,14.68203813,4.800814571,0.041311445,213.0835531,525.0187409,0.07069073,0.177722378,10567.92991,0.125485916,-29.48796066
J5ULA6,Telephone Line,0.34300293599999987,0.2993219572117149,ULA,184,14,35,3.14,2.92,2.46,350,2.8,0.652941733,81.31942599999999,-0.3842249806582546,0.05961619478311014,0.7844245985474053,0.36196777314453155,-0.3479240079450932,3257.311807,12.75,0.700744186,31.6473913,33.20556678,43.2108,3.4062,12.85012864,4.899850197,0.028158498,281.8811402,175.4719295,0.137275099,0.278173319,13393.43685,0.031703831,-32.31791992
