Sample ID,Height-DBH Ratio,Estem,Etwig,Branching Distance,Twig Diameter,Twig Wood Density,Stem Wood Density,Leaf Mass Fraction,Leaf Area,LMA,LCC,LNC,LPC,d15N,t/b2,Ks,Ktwig,Huber Value,%Lum,VD,%Sapwood,d13C,Biomass5,pcent.max.Bio5,Symmetric Competition,Asymmetric Competition,Soil Humidity,pH,Organic C,N,P,K,Ca,Mg,Soil Depth,Slope,North Aspect,East Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,%Canopy Opening,Species,Site,Tree Age,Tree Height,julian date 2011,Branch Height,SRL,Root Wood Density,Twig branching angle,Hmax,Shade Tolerance,Drought Tolerance,WaterLogging Tolerance,DBH:DGH,Leaf Area Ratio,Branch Dry Mass,Leaf Thickness,Leaf Density,C.N,C.P,N.P,Kl,Kleaf,Biomass1,pcent.max.Bio1,Total Transmitted Light 
J12ACSP6,185.18518520,2319.21835200,273.53375750,28.00000000,5.23000000,0.45068438,0.49286550,0.52641459,35.68266667,24.06397130,47.75780000,2.16880000,17.82658717,-4.07002552,0.02898150,47.60588338,671.09382530,0.00759214,0.09875028,6583.81082200,0.71794756,-31.01059898,0.50037619,0.00589310,1.26336504,13.57633978,0.10533333,NA,NA,NA,NA,NA,NA,NA,23.00000000,33.30000000,0.88294759,-0.46947156,222.00000000,26.67000000,-11.17000000,13.12000000,6.36000000,ACSP,South East Hill,14.00000000,250.00000000,214.00000000,1.90000000,NA,NA,51.70015000,5.00000000,3.31000000,2.00000000,2.00000000,0.64285714,213.82139980,3.72900000,0.09960000,0.24160614,22.02037993,2.67902092,0.12166098,482.61089230,0.93409603,0.08794987,0.00725404,3.05000000
J12BEA9,113.95348840,3221.14139800,489.53852310,8.70000000,4.16500000,0.51153468,0.53620408,0.87336994,42.75666667,28.51407188,46.10420000,3.00520000,21.69067983,-3.36933619,0.02715784,36.51406789,706.07981520,0.00608387,0.08633522,6673.74630500,0.98483548,-31.63055786,2.18386742,0.09276561,9.17345859,7.98773559,0.19433333,5.49000000,8.10167674,0.23584746,27.22847543,171.90868650,3330.10175100,159.80654460,5.00000000,29.40000000,0.88294759,-0.46947156,222.00000000,26.67000000,-11.17000000,13.12000000,6.40000000,BEA,South East Hill,51.00000000,490.00000000,214.00000000,3.60000000,35.19210526,0.64538198,56.94745000,25.00000000,3.17000000,3.00000000,2.00000000,0.84313726,300.95401510,2.91400000,0.09520000,0.29951756,15.34147478,2.12553043,0.13854799,413.88748260,1.02585259,0.24847643,0.03309265,3.21000000
J12COA7,119.23076920,3835.72968100,332.62565670,17.85714286,5.14500000,0.53037703,0.60781724,0.34659300,17.09964286,32.74922200,42.76890000,2.50440000,14.46896045,-0.32627910,0.02712990,62.30020409,921.16204780,0.00681037,0.15639484,7710.16874200,0.75303763,-31.99868568,4.20619123,0.45608006,3.62691112,29.64537523,0.06633333,6.71000000,18.80268711,0.91502095,53.65582115,240.62243660,10052.36002000,176.74870470,40.00000000,29.10000000,0.88294759,-0.46947156,222.00000000,26.67000000,-11.17000000,13.12000000,5.39000000,COA,South East Hill,23.00000000,465.00000000,214.00000000,3.10000000,NA,0.52685714,38.21140000,10.00000000,4.00000000,1.77000000,1.02000000,0.84782609,104.07846260,5.76757174,0.11820000,0.27706618,17.07750359,2.95590690,0.17308776,395.39824880,1.14690461,0.35030918,0.22271660,2.97000000
J12FRA23,173.77777780,12859.39457000,134.30687590,69.00000000,6.95000000,0.39077436,0.77830865,0.61473801,145.63000000,33.52331250,44.78490000,2.59570000,15.72869648,-2.20158039,0.03345779,211.78681950,152.92829560,0.22479808,0.17463442,12241.33144000,0.03677554,-31.32747849,2.71990826,0.13879228,4.16049292,17.78347781,0.11133333,6.87000000,11.48221442,0.63221154,22.91905950,192.30841970,8217.36412400,100.42886130,21.00000000,39.60000000,0.88294759,-0.46947156,222.00000000,26.67000000,-11.17000000,13.12000000,6.22000000,FRA,South East Hill,32.00000000,782.00000000,214.00000000,6.30000000,50.85182609,0.55067568,63.90670000,30.00000000,2.46000000,2.38000000,2.59000000,0.72580645,167.18059940,7.39176677,0.09520000,0.35213564,17.25349617,2.84733704,0.16502957,1211.66495000,0.15988938,0.78871431,0.19394624,3.36000000
J12OSV23,218.57142860,4006.36760300,548.56433070,7.43333333,4.12000000,0.56089323,0.68459716,0.73311157,13.73934426,28.99415344,46.03140000,2.23270000,13.57853598,-1.74787031,0.02529114,56.04833807,1075.15640200,0.00549807,0.13020421,3958.11276900,0.97696502,-32.11829193,1.08525395,0.15297438,0.83048377,14.64268943,0.20000000,6.85000000,14.37498738,0.58486708,15.78413005,133.33280460,7731.41598500,87.98882682,46.00000000,34.00000000,0.88294759,-0.46947156,222.00000000,26.67000000,-11.17000000,13.12000000,4.86000000,OSV,South East Hill,17.00000000,306.00000000,214.00000000,1.20000000,58.26381523,0.65495364,66.89305000,12.00000000,4.58000000,3.25000000,1.07000000,0.54901961,247.76867960,3.90800000,0.08520000,0.34030697,20.61692122,3.39001201,0.16442863,444.26833990,1.17776143,0.22713224,0.14623969,3.13000000
J12TIA16,157.22222220,944.48417360,169.50921590,16.00000000,5.74500000,0.33700131,0.34168937,0.95558047,71.30625000,30.01139451,45.05370000,3.83850000,25.48766103,-1.20520885,0.03128585,78.24738387,1122.57166000,0.00998658,0.17466669,6012.00202700,0.73065836,-29.97691383,NA,NA,2.83277993,12.05226326,0.11733333,NA,NA,NA,NA,NA,NA,NA,15.00000000,33.10000000,0.30901699,-0.95105652,222.00000000,26.67000000,-11.17000000,13.12000000,4.92000000,TIA,South East Hill,13.00000000,283.00000000,214.00000000,1.80000000,74.45780347,0.54943935,68.65180000,35.00000000,3.98000000,2.88000000,1.26000000,0.54545455,311.90256770,3.62606826,0.10600000,0.28312636,11.56336784,1.79704603,0.15540853,446.34416490,1.55342558,NA,NA,2.67000000
J13ACSA24,192.30769230,5585.36445300,429.69244110,15.28571429,4.64500000,0.55845393,0.71191047,1.50473538,61.29100000,35.92697133,48.86651541,3.25640000,11.56210048,-1.47448340,0.03625565,27.11491109,465.63281050,0.01303862,0.07661860,4796.77891100,0.87459200,-31.44696838,3.24470006,0.06019311,0.78539816,21.86347107,0.14433333,3.82000000,31.84361384,1.69852941,35.44282321,139.11583570,1835.71575200,110.00884220,15.00000000,23.60000000,-0.61566148,0.78801075,119.00000000,25.50000000,-9.00000000,13.95000000,8.22000000,ACSA,Chemin des Lots I,28.00000000,500.00000000,201.00000000,3.60000000,NA,NA,40.55300000,35.00000000,4.76000000,2.88000000,3.37000000,0.56521739,412.82172700,3.59000000,0.09800000,0.36660175,15.00630003,4.22643926,0.28164433,353.82631790,0.50284798,0.33966995,0.02671321,6.28000000
J13ACSP7,149.44444440,4123.38266500,400.73298640,11.66666667,4.44500000,0.47693240,0.60311539,0.63436590,32.53529412,30.10305551,48.31938964,2.84080000,20.36875688,-1.76346626,0.01539075,56.06808741,783.84816120,0.00835941,0.10801993,6514.69784100,0.71201036,-30.39402229,5.27041241,0.06568645,0.92415710,16.33559665,0.08833333,4.07000000,28.39569230,1.62740693,47.72662146,336.55473910,3842.58256700,210.57181370,10.00000000,20.40000000,-0.61566148,0.78801075,119.00000000,25.50000000,-9.00000000,13.95000000,6.28000000,ACSP,Chemin des Lots I,15.00000000,538.00000000,201.00000000,3.60000000,275.27916670,0.63467794,49.63450000,5.00000000,3.31000000,2.00000000,2.00000000,0.65454546,207.37622450,3.77700000,0.10940000,0.27516504,17.00907830,2.37223066,0.13946850,507.75845880,0.94982239,0.59108320,0.05159144,5.12000000
J13ACSP8,145.00000000,5230.81932200,312.16292400,21.00000000,4.88500000,0.44871301,0.54833560,0.48933649,34.16666667,24.02439024,48.75570000,2.63110000,18.72190079,-2.88287552,0.02298524,37.26393125,628.67837120,0.00450138,0.07509355,5925.89276200,0.85923104,-31.60252937,1.77363149,0.02079727,0.93865346,25.71694171,0.14233333,5.35000000,31.03047028,1.76847757,7.84662240,291.81526260,6638.05839600,288.74919650,9.00000000,13.80000000,-0.24192190,0.97029573,119.00000000,25.50000000,-9.00000000,13.95000000,6.90000000,ACSP,Chemin des Lots I,12.00000000,522.00000000,201.00000000,4.00000000,198.74047620,0.62203742,48.06400000,5.00000000,3.31000000,2.00000000,2.00000000,0.80898876,201.27073460,3.37600000,0.09500000,0.25288832,18.53053856,2.60420673,0.14053594,489.09069910,1.37196343,0.10403443,0.00854315,5.18000000
J13FAG20,161.87500000,13471.34555000,503.69233320,10.71428571,4.63000000,0.65040747,0.72739803,0.72773261,37.70390244,25.07342191,46.14610000,2.86890000,9.44565740,-0.96030658,0.01160328,64.38250163,1218.15337100,0.00921738,0.18722625,5654.65643300,0.96361651,-31.12585052,1.26284014,0.09295709,2.09989308,43.02827562,0.17433333,5.12000000,25.01820406,1.16878805,27.32556054,209.84511020,7401.32585800,313.62957040,25.00000000,11.50000000,-0.24192190,0.97029573,119.00000000,25.50000000,-9.00000000,13.95000000,5.84000000,FAG,Chemin des Lots I,43.00000000,777.00000000,201.00000000,4.70000000,NA,NA,71.54691667,25.00000000,4.75000000,1.50000000,1.50000000,0.82758621,288.96838300,5.53500000,0.07580000,0.33078393,16.08494545,4.88543021,0.30372688,334.35332070,0.72270031,0.47967113,0.12533975,4.10000000
J13FRA24,249.50000000,15432.06759000,224.54845630,30.00000000,5.51500000,0.41139528,0.68173913,0.46655754,106.24200000,24.75480507,48.81110000,3.08570000,11.92744699,-2.28501588,0.03012498,518.06895200,90.72661054,0.47252094,0.27746572,27605.34615000,0.00891902,-32.89266953,1.35817746,0.07296269,2.41096476,40.25531219,0.09533333,4.00000000,35.20966510,1.81082118,31.99654576,272.50395820,2778.45167100,196.61687170,22.00000000,20.60000000,-0.61566148,0.78801075,119.00000000,25.50000000,-9.00000000,13.95000000,5.56000000,FRA,Chemin des Lots I,20.00000000,499.00000000,201.00000000,3.30000000,NA,NA,72.95500000,30.00000000,2.46000000,2.38000000,2.59000000,0.74074074,188.41858520,4.13239490,0.06280000,0.39418479,15.81848527,4.09233426,0.25870582,1867.09801400,0.16070368,0.10395962,0.02691284,3.66000000
J13OSV26,144.26966290,6833.02030900,659.12358260,8.07142857,3.88500000,0.59924870,0.78401305,1.12542910,17.17127273,28.27131996,45.07300000,2.40860000,9.30603294,-2.53599416,0.03855710,48.90520194,950.33643980,0.00902607,0.08219840,8119.23607600,0.98967463,-31.92011078,1.68484871,0.25373194,4.84692921,36.91120551,0.08033333,4.43000000,44.28803357,1.66666667,49.05569809,484.84513330,8631.10597900,471.47137770,23.00000000,23.80000000,-0.24192190,0.97029573,119.00000000,25.50000000,-9.00000000,13.95000000,6.65000000,OSV,Chemin des Lots I,27.00000000,642.00000000,201.00000000,5.70000000,NA,NA,65.06996250,12.00000000,4.58000000,3.25000000,1.07000000,0.70078740,393.11592290,3.78700000,0.07860000,0.35968601,18.71336046,4.84341720,0.25882135,584.08839430,0.85409645,0.14931205,0.10270893,4.20000000
J13PRS12,130.00000000,4978.12722700,459.23906860,10.28000000,4.34000000,0.52104651,0.71271293,0.92023121,11.26718310,31.22617098,46.24600000,3.03740000,12.57258130,-1.90705495,0.03026472,29.48211646,564.22100240,0.00883652,0.10848980,4680.95246500,0.97467696,-30.63553963,0.48809528,0.02413050,1.16805200,34.44954794,0.15933333,3.76000000,32.79586192,1.55022962,41.76378628,374.58015710,2115.72989300,167.73689690,25.00000000,21.70000000,-0.61566148,0.78801075,119.00000000,25.50000000,-9.00000000,13.95000000,8.19000000,PRS,Chemin des Lots I,26.00000000,481.00000000,201.00000000,2.80000000,NA,NA,57.14171429,22.00000000,2.46000000,3.02000000,1.06000000,0.80434783,284.89479770,4.32500000,0.12380000,0.25223078,15.22552183,3.67832181,0.24158921,275.14426220,0.51389477,0.05884712,0.01316321,5.36000000
J13PRV11,148.12500000,2094.31091300,288.27953940,7.30000000,5.45000000,0.51578063,0.68231798,0.50252169,9.06952381,36.01806154,44.02910000,2.65690000,9.69541165,-2.52251895,0.03531128,42.25643332,776.87714390,0.00570869,0.14080954,4649.98033500,0.93633146,-30.93036636,1.01202971,0.02014871,3.35744807,16.72739297,0.07433333,4.07000000,39.92639289,2.01996117,53.24963466,354.96541000,6317.01451500,317.12956300,19.00000000,28.20000000,-0.24192190,0.97029573,119.00000000,25.50000000,-9.00000000,13.95000000,6.10000000,PRV,Chemin des Lots I,15.00000000,237.00000000,201.00000000,1.80000000,NA,NA,49.73310000,9.00000000,2.59000000,2.88000000,1.11000000,0.66666667,138.26911440,4.95700000,0.13040000,0.27621213,16.57160601,4.54123059,0.27403684,297.81437890,0.88792349,0.11801786,0.05209449,3.48000000
J13QUR22,179.67741940,7235.67920500,207.40735060,18.00000000,6.79500000,0.57684784,0.75696203,0.75288433,46.98538462,49.78634927,46.26210000,2.60710000,12.53450985,-1.89170082,0.02847991,349.32960100,789.05396190,0.09490220,0.17333835,28332.25223000,0.11503803,-31.17487129,3.75065067,0.14311171,2.60301916,8.54147071,0.09866667,NA,NA,NA,NA,NA,NA,NA,NA,22.50000000,-0.24192190,0.97029573,119.00000000,25.50000000,-9.00000000,13.95000000,7.43000000,QUR,Chemin des Lots I,26.00000000,557.00000000,201.00000000,3.30000000,NA,NA,75.84950000,25.00000000,2.75000000,2.88000000,1.12000000,0.63265306,148.97219960,11.38554713,0.13160000,0.37831572,17.74465882,3.69077854,0.20799377,2008.01811900,1.02214410,0.24865942,0.04271607,5.34000000
J13TIA19,87.09677419,722.80554190,97.77595124,13.28571429,7.51000000,0.33217743,0.40144005,0.50485882,55.43000000,25.37735282,45.34640112,3.93540000,20.19515274,-1.24091592,0.02690251,72.04761818,1156.32714600,0.00875897,0.21675997,4656.40920900,0.81739354,-31.78210670,8.51918953,0.92621832,0.58265672,9.50693115,0.10033333,4.43000000,33.19256581,1.73228347,60.09621163,401.57670670,7560.23620500,374.19581830,11.00000000,26.10000000,-0.24192190,0.97029573,119.00000000,25.50000000,-9.00000000,13.95000000,5.44000000,TIA,Chemin des Lots I,21.00000000,405.00000000,201.00000000,2.30000000,NA,NA,61.74800000,35.00000000,3.98000000,2.88000000,1.26000000,0.66428571,195.73920230,6.93065050,0.10380000,0.24448317,11.52269175,2.24541016,0.19486854,332.39363810,1.11840976,1.11009256,0.50976183,3.70000000
J13ULA10,151.25000000,1027.46905500,413.12817820,11.40000000,4.44000000,0.49057901,0.74729885,1.32294787,25.82230769,30.22133516,46.65590721,3.43130000,17.64163555,-3.30410447,0.03765968,293.10087100,1056.84428600,0.04969007,0.18518976,10663.90478000,0.18363861,-31.76193840,0.65348642,0.03093920,1.15245014,27.88136668,0.11866667,3.62000000,34.86353115,1.76495177,40.38251292,218.07279790,1760.84889500,131.46819660,15.00000000,23.50000000,-0.61566148,0.78801075,119.00000000,25.50000000,-9.00000000,13.95000000,4.18000000,ULA,Chemin des Lots I,39.00000000,242.00000000,201.00000000,2.00000000,NA,NA,74.12768333,35.00000000,3.14000000,2.92000000,2.46000000,0.43243243,438.52306770,3.33800000,0.09680000,0.31220388,13.59715187,2.64464749,0.19450011,1583.60762100,0.64302502,0.06052362,0.01534604,2.88000000
J14ACP15,171.73913040,5115.83267000,215.12992810,12.37500000,5.72000000,0.42398558,0.52564103,1.23930841,110.29857140,31.49244259,47.14430000,2.55300000,12.64964795,-3.14985516,0.01592162,41.73657478,456.42280120,0.02233995,0.10102726,7827.63576600,0.55695568,-29.22108711,1.72253941,0.14182488,3.24375162,13.70197997,0.15233333,5.00000000,35.52812932,1.80626781,38.87181053,203.31722830,10142.33332000,311.52162800,10.00000000,5.00000000,0.13917310,0.99026807,85.00000000,26.00000000,-8.67000000,13.83000000,5.65000000,ACP,Chemin des Lots II,16.00000000,395.00000000,173.00000000,2.90000000,NA,NA,NA,10.00000000,3.56000000,2.00000000,1.00000000,0.79310345,397.22392090,4.71149873,0.09680000,0.32533515,18.46623580,3.72692585,0.20182380,412.20783160,0.22642858,0.10583832,0.02429062,6.52000000
J14ACP16,187.83783780,8926.12728700,355.50509930,17.50000000,4.72000000,0.47707651,0.56237838,0.63046045,65.53000000,22.77158892,47.61540000,2.95620000,23.62264499,-4.70964138,0.01596741,38.41574794,616.41409400,0.00643065,0.09496364,6687.08869300,0.81720944,-31.61735474,2.55779619,0.23696606,0.40820316,38.08570948,0.24666667,4.87000000,23.91879783,1.04586542,7.28512164,155.57812090,3176.58468300,111.89393940,26.00000000,15.00000000,-0.03489950,0.99939083,85.00000000,26.00000000,-8.67000000,13.83000000,4.87000000,ACP,Chemin des Lots II,36.00000000,695.00000000,186.00000000,5.35000000,33.17012987,0.56083650,53.21960000,10.00000000,3.56000000,2.00000000,1.00000000,0.69811321,274.14010230,2.54100000,0.09500000,0.23970094,16.10696164,2.01566760,0.12514263,407.11365930,0.70558428,0.32587657,0.08415612,3.50000000
J14ACSA27,195.62500000,12305.08805000,297.04590100,18.37500000,5.45500000,0.53244074,0.73119850,1.54121978,61.75900000,41.88323429,48.96050000,2.60590000,10.12529130,-2.20423748,0.03036990,63.39940159,1004.16470500,0.01772704,0.11784226,5520.49545500,0.80665885,-30.94949005,3.42721965,0.06061751,1.47619712,33.54440991,0.11933333,4.14000000,28.97724002,1.50786517,10.56337009,208.14157500,4066.16702000,150.02392550,27.00000000,11.10000000,0.17364818,0.98480775,85.00000000,26.00000000,-8.67000000,13.83000000,3.36000000,ACSA,Chemin des Lots II,29.00000000,626.00000000,173.00000000,4.50000000,NA,NA,NA,35.00000000,4.76000000,2.88000000,3.37000000,0.72727273,366.04846760,6.27165581,0.09780000,0.42825393,18.78832649,4.83546582,0.25736544,521.64597060,0.44314737,0.31232954,0.02341887,2.52000000
J14ACSP11,171.42857140,1328.62925700,368.17976400,5.41666667,4.53500000,0.45611326,0.52755267,1.74347435,51.96950000,21.05080865,47.99900000,2.34290000,16.97778630,-0.51064341,0.02327516,36.84737833,565.89159180,0.01458450,0.08130048,6318.33484300,0.78216208,-29.96210991,2.67791164,0.03191856,1.54927993,19.30906839,0.25433333,4.77000000,33.81108738,1.65000000,30.57617752,197.20287380,6011.93633000,208.20914250,17.00000000,5.50000000,-0.97814760,0.20791169,85.00000000,26.00000000,-8.67000000,13.83000000,7.01000000,ACSP,Chemin des Lots II,18.00000000,240.00000000,186.00000000,1.70000000,NA,0.55430267,53.15630000,5.00000000,3.31000000,2.00000000,2.00000000,0.51851852,662.11521150,2.22200000,0.11780000,0.17869956,20.48700329,2.82716481,0.13799797,449.81822560,0.35761374,1.00685590,0.08404507,3.63000000
J14BEA10,136.89655170,2436.46627300,633.46680470,31.75000000,3.60000000,0.49452365,0.54211823,2.54200000,25.38468750,33.82944935,46.89120000,2.57970000,12.17261915,0.34898068,0.02298715,58.51915718,1121.48608100,0.00577567,0.11481248,5319.27312500,0.97603622,-32.61167465,7.97161717,0.32735512,0.27315952,62.80034476,0.11466667,4.61000000,30.13724957,1.35128476,16.33553419,154.54640680,4254.49412400,158.14547110,46.00000000,0.00000000,0.00000000,0.00000000,85.00000000,26.00000000,-8.67000000,13.83000000,5.18000000,BEA,Chemin des Lots II,15.00000000,397.00000000,186.00000000,3.80000000,NA,NA,56.99505000,25.00000000,3.17000000,3.00000000,2.00000000,0.67441861,756.66000000,1.50000000,0.11960000,0.28285493,18.17699733,3.85218657,0.21192645,511.88789550,1.41568367,0.98669633,0.12704039,2.64000000
J14BEA12,140.48780490,5265.43973600,750.12831740,56.00000000,3.25000000,0.47726599,0.60495480,2.15457116,38.40714286,41.65891761,47.86370000,3.16700000,12.77897573,-0.95741643,0.02896902,48.49147015,925.71180710,0.00282876,0.12087591,6692.06398900,0.97225584,-31.66028641,17.67296669,0.70041523,0.65652875,27.04225284,0.27400000,5.83000000,30.68709279,1.31517510,19.90075518,99.16790845,7559.09544700,144.55098430,15.00000000,13.50000000,0.17364818,0.98480775,85.00000000,26.00000000,-8.67000000,13.83000000,5.56000000,BEA,Chemin des Lots II,15.00000000,576.00000000,186.00000000,4.50000000,NA,0.56947646,52.66830000,25.00000000,3.17000000,3.00000000,2.00000000,0.75925926,508.00188500,1.06100000,0.11820000,0.35244431,15.11326176,3.74550363,0.24782894,448.88390830,3.43668437,2.86526536,0.35603817,3.76000000
J14FAG22,210.74074070,7410.66183800,1007.52427800,13.20000000,3.29000000,0.65690946,0.74216216,1.96346154,48.65700000,29.28663913,45.80510000,2.36550000,8.68887427,-1.58122923,0.02255516,42.33630965,782.88588900,0.00667727,0.12212433,5375.53491800,0.94179326,-31.60340752,0.96421546,0.07168499,0.71713640,62.71167914,0.31766667,5.10000000,30.87183408,1.32974684,17.60190206,166.75404190,8531.74666100,233.75692250,24.00000000,14.00000000,-0.03489950,0.99939083,85.00000000,26.00000000,-8.67000000,13.83000000,5.93000000,FAG,Chemin des Lots II,26.00000000,569.00000000,173.00000000,5.20000000,64.35051760,0.63312883,NA,25.00000000,4.75000000,1.50000000,1.50000000,0.54545455,633.96794870,1.56000000,0.11320000,0.25871589,19.36381315,5.27169557,0.27224470,346.00129800,1.28872677,0.21793857,0.05751741,4.63000000
J14FRA27,212.50000000,6655.82127400,199.80006340,100.00000000,5.96500000,0.42822766,0.73443878,1.18383825,285.18200000,39.10485234,46.91370000,3.00110000,12.81503514,2.34102579,0.02994125,880.63187410,2528.09080600,0.07195751,0.25628903,42811.30104000,0.14620707,-31.66304718,NA,NA,0.56790441,7.46322749,0.37166667,NA,NA,NA,NA,NA,NA,NA,19.00000000,13.50000000,-0.17364818,0.98480775,85.00000000,26.00000000,-8.67000000,13.83000000,5.41000000,FRA,Chemin des Lots II,NA,340.00000000,173.00000000,2.50000000,80.86280624,0.51719663,NA,30.00000000,2.46000000,2.38000000,2.59000000,0.66666667,302.73436190,4.71010291,0.10300000,0.37965876,15.63216820,3.66083273,0.23418586,3456.41267800,1.22382207,NA,NA,3.36000000
J14OSV27,191.85185190,6839.48177400,928.34833080,14.60000000,3.12000000,0.54435015,0.85365936,1.67043478,22.45100000,30.86722195,46.04570000,2.99920000,8.42355665,0.30523236,0.02121308,60.51088723,1155.63743100,0.00361792,0.12439502,2977.57012300,0.97265358,-31.37116493,5.46319389,0.74736387,0.11044662,61.51907616,0.17966667,4.57000000,34.23547676,1.57534626,23.35572700,202.43984930,7451.96402300,251.72795600,14.00000000,11.00000000,0.43837115,0.89879405,85.00000000,26.00000000,-8.67000000,13.83000000,4.72000000,OSV,Chemin des Lots II,25.00000000,518.00000000,173.00000000,4.10000000,72.41924198,0.57309054,NA,12.00000000,4.58000000,3.25000000,1.07000000,0.56250000,519.26956520,1.15000000,0.13060000,0.23634933,15.35266071,5.46630146,0.35604913,481.06486920,2.22433235,0.97979403,0.61223678,2.44000000
