SampleID,Height.DBH.Ratio,Estem,Etwig,Branching.Distance,Twig.Diameter,Twig.Wood.Density,Stem.Wood.Density,Leaf.Mass.Fraction,Leaf.Area,LMA,LCC,LNC,LPC,d15N,t.b2,Ks,Ktwig,Huber.Value,X.Lum,VD,X.Sapwood,d13C,Biomass5,pcent.max.Bio5,Symmetric.Competition,Asymmetric.Competition,Soil.Humidity,SoilpH,Organic C,N,P,K,Ca,Mg,Soil.Depth,Slope,North.Aspect,East.Aspect,Elevation,Summer.Max,Fall.Min,Mean.Temp,X.Canopy Opening,Species,Site,Tree.Age,Tree.Height,julian.date.2011,Branch.Height,SRL,Root.Wood.Density,Twig.branching.angle,Hmax,Shade.Tolerance,Drought.Tolerance,WaterLogging Tolerance,DBH.DGH,Leaf Area.Ratio,Branch.Dry.Mass,Leaf.Thickness,Leaf.Density,C.N,C.P,N.P,Kl,Kleaf,Biomass1,pcent.max.Bio1,Total.Transmitted.Light 
J13ACSA24,192.3076923,5585.364453,429.6924411,15.28571429,4.645,0.55845393,0.711910472,1.504735376,61.291,35.92697133,48.86651541,3.2564,11.56210048,-1.474483395,0.03625565,27.11491109,465.6328105,0.013038624,0.076618603,4796.778911,0.874591999,-31.44696838,3.244700062,0.06019311,0.785398163,21.86347107,0.144333333,3.82,31.84361384,1.698529412,35.44282321,139.1158357,1835.715752,110.0088422,15,23.6,-0.615661475,0.788010754,119,25.5,-9,13.95,8.22,ACSA,Chemin des Lots I,28,500,201,3.6,NA,NA,40.553,35,4.76,2.88,3.37,0.565217391,412.821727,3.59,0.098,0.366601748,15.00630003,4.22643926,0.281644326,353.8263179,0.502847975,0.339669948,0.026713214,6.28
J13ACSP7,149.4444444,4123.382665,400.7329864,11.66666667,4.445,0.476932398,0.603115385,0.634365899,32.53529412,30.10305551,48.31938964,2.8408,20.36875688,-1.763466263,0.015390751,56.06808741,783.8481612,0.00835941,0.108019929,6514.697841,0.712010359,-30.39402229,5.270412412,0.065686449,0.924157103,16.33559665,0.088333333,4.07,28.3956923,1.627406932,47.72662146,336.5547391,3842.582567,210.5718137,10,20.4,-0.615661475,0.788010754,119,25.5,-9,13.95,6.28,ACSP,Chemin des Lots I,15,538,201,3.6,275.2791667,0.634677944,49.6345,5,3.31,2,2,0.654545455,207.3762245,3.777,0.1094,0.275165041,17.0090783,2.372230663,0.139468502,507.7584588,0.949822393,0.591083196,0.051591441,5.12
J13ACSP8,145,5230.819322,312.162924,21,4.885,0.448713005,0.548335604,0.489336493,34.16666667,24.02439024,48.7557,2.6311,18.72190079,-2.882875519,0.022985235,37.26393125,628.6783712,0.004501377,0.075093551,5925.892762,0.859231043,-31.60252937,1.773631489,0.020797274,0.938653464,25.71694171,0.142333333,5.35,31.03047028,1.768477574,7.846622403,291.8152626,6638.058396,288.7491965,9,13.8,-0.241921896,0.970295726,119,25.5,-9,13.95,6.9,ACSP,Chemin des Lots I,12,522,201,4,198.7404762,0.622037422,48.064,5,3.31,2,2,0.808988764,201.2707346,3.376,0.095,0.252888318,18.53053856,2.604206729,0.140535944,489.0906991,1.371963426,0.10403443,0.008543149,5.18
J13FAG20,161.875,13471.34555,503.6923332,10.71428571,4.63,0.650407474,0.727398031,0.727732611,37.70390244,25.07342191,46.1461,2.8689,9.4456574,-0.960306582,0.011603275,64.38250163,1218.153371,0.009217378,0.187226247,5654.656433,0.963616513,-31.12585052,1.262840136,0.092957093,2.099893081,43.02827562,0.174333333,5.12,25.01820406,1.168788046,27.32556054,209.8451102,7401.325858,313.6295704,25,11.5,-0.241921896,0.970295726,119,25.5,-9,13.95,5.84,FAG,Chemin des Lots I,43,777,201,4.7,NA,NA,71.54691667,25,4.75,1.5,1.5,0.827586207,288.968383,5.535,0.0758,0.33078393,16.08494545,4.885430208,0.303726875,334.3533207,0.722700307,0.479671129,0.125339749,4.1
J13FRA24,249.5,15432.06759,224.5484563,30,5.515,0.411395283,0.68173913,0.466557541,106.242,24.75480507,48.8111,3.0857,11.92744699,-2.285015879,0.030124979,518.068952,90.72661054,0.472520937,0.277465724,27605.34615,0.008919022,-32.89266953,1.358177459,0.07296269,2.41096476,40.25531219,0.095333333,4,35.2096651,1.810821182,31.99654576,272.5039582,2778.451671,196.6168717,22,20.6,-0.615661475,0.788010754,119,25.5,-9,13.95,5.56,FRA,Chemin des Lots I,20,499,201,3.3,NA,NA,72.955,30,2.46,2.38,2.59,0.740740741,188.4185852,4.132394897,0.0628,0.394184794,15.81848527,4.092334263,0.258705824,1867.098014,0.16070368,0.103959621,0.026912844,3.66
J13OSV26,144.2696629,6833.020309,659.1235826,8.071428571,3.885,0.599248696,0.784013051,1.1254291,17.17127273,28.27131996,45.073,2.4086,9.306032938,-2.535994158,0.038557095,48.90520194,950.3364398,0.009026074,0.082198403,8119.236076,0.989674626,-31.92011078,1.684848706,0.253731941,4.846929209,36.91120551,0.080333333,4.43,44.28803357,1.666666667,49.05569809,484.8451333,8631.105979,471.4713777,23,23.8,-0.241921896,0.970295726,119,25.5,-9,13.95,6.65,OSV,Chemin des Lots I,27,642,201,5.7,NA,NA,65.0699625,12,4.58,3.25,1.07,0.700787402,393.1159229,3.787,0.0786,0.359686005,18.71336046,4.843417201,0.258821349,584.0883943,0.854096454,0.149312045,0.102708934,4.2
J13PRS12,130,4978.127227,459.2390686,10.28,4.34,0.521046506,0.712712934,0.920231214,11.2671831,31.22617098,46.246,3.0374,12.5725813,-1.907054949,0.030264719,29.48211646,564.2210024,0.008836523,0.108489795,4680.952465,0.974676961,-30.63553963,0.488095278,0.0241305,1.168051998,34.44954794,0.159333333,3.76,32.79586192,1.550229621,41.76378628,374.5801571,2115.729893,167.7368969,25,21.7,-0.615661475,0.788010754,119,25.5,-9,13.95,8.19,PRS,Chemin des Lots I,26,481,201,2.8,NA,NA,57.14171429,22,2.46,3.02,1.06,0.804347826,284.8947977,4.325,0.1238,0.252230783,15.22552183,3.678321811,0.241589211,275.1442622,0.513894772,0.05884712,0.013163208,5.36
J13PRV11,148.125,2094.310913,288.2795394,7.3,5.45,0.515780626,0.682317979,0.502521687,9.06952381,36.01806154,44.0291,2.6569,9.695411652,-2.52251895,0.035311281,42.25643332,776.8771439,0.005708689,0.14080954,4649.980335,0.936331463,-30.93036636,1.012029712,0.020148714,3.357448066,16.72739297,0.074333333,4.07,39.92639289,2.01996117,53.24963466,354.96541,6317.014515,317.129563,19,28.2,-0.241921896,0.970295726,119,25.5,-9,13.95,6.1,PRV,Chemin des Lots I,15,237,201,1.8,NA,NA,49.7331,9,2.59,2.88,1.11,0.666666667,138.2691144,4.957,0.1304,0.276212128,16.57160601,4.541230593,0.274036843,297.8143789,0.887923492,0.118017855,0.052094493,3.48
J13QUR22,179.6774194,7235.679205,207.4073506,18,6.795,0.576847835,0.756962025,0.752884328,46.98538462,49.78634927,46.2621,2.6071,12.53450985,-1.891700821,0.028479907,349.329601,789.0539619,0.094902196,0.17333835,28332.25223,0.115038028,-31.17487129,3.750650669,0.143111711,2.60301916,8.541470705,0.098666667,NA,NA,NA,NA,NA,NA,NA,NA,22.5,-0.241921896,0.970295726,119,25.5,-9,13.95,7.43,QUR,Chemin des Lots I,26,557,201,3.3,NA,NA,75.8495,25,2.75,2.88,1.12,0.632653061,148.9721996,11.38554713,0.1316,0.378315724,17.74465882,3.690778544,0.207993773,2008.018119,1.022144097,0.248659415,0.042716071,5.34
J13TIA19,87.09677419,722.8055419,97.77595124,13.28571429,7.51,0.332177433,0.40144005,0.504858815,55.43,25.37735282,45.34640112,3.9354,20.19515274,-1.240915918,0.02690251,72.04761818,1156.327146,0.008758971,0.216759965,4656.409209,0.817393544,-31.7821067,8.519189531,0.92621832,0.582656723,9.506931154,0.100333333,4.43,33.19256581,1.732283465,60.09621163,401.5767067,7560.236205,374.1958183,11,26.1,-0.241921896,0.970295726,119,25.5,-9,13.95,5.44,TIA,Chemin des Lots I,21,405,201,2.3,NA,NA,61.748,35,3.98,2.88,1.26,0.664285714,195.7392023,6.930650498,0.1038,0.244483168,11.52269175,2.245410158,0.194868543,332.3936381,1.118409762,1.110092563,0.509761831,3.7
J13ULA10,151.25,1027.469055,413.1281782,11.4,4.44,0.490579006,0.747298852,1.322947873,25.82230769,30.22133516,46.65590721,3.4313,17.64163555,-3.304104471,0.037659678,293.100871,1056.844286,0.049690071,0.185189755,10663.90478,0.183638613,-31.7619384,0.653486419,0.030939197,1.152450143,27.88136668,0.118666667,3.62,34.86353115,1.764951768,40.38251292,218.0727979,1760.848895,131.4681966,15,23.5,-0.615661475,0.788010754,119,25.5,-9,13.95,4.18,ULA,Chemin des Lots I,39,242,201,2,NA,NA,74.12768333,35,3.14,2.92,2.46,0.432432432,438.5230677,3.338,0.0968,0.312203876,13.59715187,2.644647493,0.194500107,1583.607621,0.643025016,0.060523615,0.015346039,2.88
J14ACP15,171.7391304,5115.83267,215.1299281,12.375,5.72,0.423985584,0.525641026,1.239308409,110.2985714,31.49244259,47.1443,2.553,12.64964795,-3.149855156,0.015921621,41.73657478,456.4228012,0.022339946,0.101027259,7827.635766,0.55695568,-29.22108711,1.722539407,0.141824881,3.243751624,13.70197997,0.152333333,5,35.52812932,1.806267806,38.87181053,203.3172283,10142.33332,311.521628,10,5,0.139173101,0.990268069,85,26,-8.67,13.83,5.65,ACP,Chemin des Lots II,16,395,173,2.9,NA,NA,NA,10,3.56,2,1,0.793103448,397.2239209,4.711498733,0.0968,0.325335151,18.4662358,3.726925853,0.201823799,412.2078316,0.226428581,0.105838324,0.024290619,6.52
J14ACP16,187.8378378,8926.127287,355.5050993,17.5,4.72,0.477076509,0.562378378,0.630460449,65.53,22.77158892,47.6154,2.9562,23.62264499,-4.70964138,0.015967414,38.41574794,616.414094,0.006430651,0.094963642,6687.088693,0.817209444,-31.61735474,2.557796185,0.236966055,0.408203156,38.08570948,0.246666667,4.87,23.91879783,1.045865417,7.285121642,155.5781209,3176.584683,111.8939394,26,15,-0.034899497,0.999390827,85,26,-8.67,13.83,4.87,ACP,Chemin des Lots II,36,695,186,5.35,33.17012987,0.560836502,53.2196,10,3.56,2,1,0.698113208,274.1401023,2.541,0.095,0.239700936,16.10696164,2.015667595,0.125142633,407.1136593,0.705584284,0.325876566,0.084156118,3.5
J14ACSA27,195.625,12305.08805,297.045901,18.375,5.455,0.532440735,0.731198502,1.541219781,61.759,41.88323429,48.9605,2.6059,10.1252913,-2.20423748,0.030369903,63.39940159,1004.164705,0.017727042,0.11784226,5520.495455,0.806658852,-30.94949005,3.427219645,0.060617509,1.47619712,33.54440991,0.119333333,4.14,28.97724002,1.507865169,10.56337009,208.141575,4066.16702,150.0239255,27,11.1,0.173648178,0.984807753,85,26,-8.67,13.83,3.36,ACSA,Chemin des Lots II,29,626,173,4.5,NA,NA,NA,35,4.76,2.88,3.37,0.727272727,366.0484676,6.271655814,0.0978,0.428253929,18.78832649,4.835465819,0.257365435,521.6459706,0.443147367,0.312329539,0.023418874,2.52
J14ACSP11,171.4285714,1328.629257,368.179764,5.416666667,4.535,0.456113261,0.527552674,1.743474347,51.9695,21.05080865,47.999,2.3429,16.9777863,-0.510643406,0.023275164,36.84737833,565.8915918,0.014584498,0.081300479,6318.334843,0.782162081,-29.96210991,2.677911642,0.031918561,1.549279927,19.30906839,0.254333333,4.77,33.81108738,1.65,30.57617752,197.2028738,6011.93633,208.2091425,17,5.5,-0.978147601,0.207911691,85,26,-8.67,13.83,7.01,ACSP,Chemin des Lots II,18,240,186,1.7,NA,0.554302671,53.1563,5,3.31,2,2,0.518518519,662.1152115,2.222,0.1178,0.178699564,20.48700329,2.82716481,0.137997967,449.8182256,0.357613735,1.006855902,0.084045069,3.63
J14BEA10,136.8965517,2436.466273,633.4668047,31.75,3.6,0.494523648,0.542118227,2.542,25.3846875,33.82944935,46.8912,2.5797,12.17261915,0.348980682,0.022987145,58.51915718,1121.486081,0.005775666,0.114812476,5319.273125,0.976036222,-32.61167465,7.971617165,0.32735512,0.273159519,62.80034476,0.114666667,4.61,30.13724957,1.351284759,16.33553419,154.5464068,4254.494124,158.1454711,46,0,0,0,85,26,-8.67,13.83,5.18,BEA,Chemin des Lots II,15,397,186,3.8,NA,NA,56.99505,25,3.17,3,2,0.674418605,756.66,1.5,0.1196,0.282854928,18.17699733,3.852186569,0.211926453,511.8878955,1.41568367,0.986696333,0.127040387,2.64
J14BEA12,140.4878049,5265.439736,750.1283174,56,3.25,0.477265985,0.604954804,2.154571159,38.40714286,41.65891761,47.8637,3.167,12.77897573,-0.95741643,0.028969021,48.49147015,925.7118071,0.002828762,0.120875905,6692.063989,0.972255843,-31.66028641,17.67296669,0.700415232,0.65652875,27.04225284,0.274,5.83,30.68709279,1.315175097,19.90075518,99.16790845,7559.095447,144.5509843,15,13.5,0.173648178,0.984807753,85,26,-8.67,13.83,5.56,BEA,Chemin des Lots II,15,576,186,4.5,NA,0.569476457,52.6683,25,3.17,3,2,0.759259259,508.001885,1.061,0.1182,0.352444311,15.11326176,3.74550363,0.247828939,448.8839083,3.43668437,2.865265358,0.356038171,3.76
J14FAG22,210.7407407,7410.661838,1007.524278,13.2,3.29,0.656909462,0.742162162,1.963461538,48.657,29.28663913,45.8051,2.3655,8.688874274,-1.581229229,0.022555163,42.33630965,782.885889,0.006677267,0.122124329,5375.534918,0.941793256,-31.60340752,0.964215457,0.071684992,0.717136397,62.71167914,0.317666667,5.1,30.87183408,1.329746835,17.60190206,166.7540419,8531.746661,233.7569225,24,14,-0.034899497,0.999390827,85,26,-8.67,13.83,5.93,FAG,Chemin des Lots II,26,569,173,5.2,64.3505176,0.633128834,NA,25,4.75,1.5,1.5,0.545454545,633.9679487,1.56,0.1132,0.258715893,19.36381315,5.271695568,0.272244703,346.001298,1.288726767,0.217938566,0.05751741,4.63
J14FRA27,212.5,6655.821274,199.8000634,100,5.965,0.428227663,0.734438776,1.183838252,285.182,39.10485234,46.9137,3.0011,12.81503514,2.341025786,0.029941251,880.6318741,2528.090806,0.071957509,0.256289032,42811.30104,0.146207072,-31.66304718,NA,NA,0.567904406,7.463227489,0.371666667,NA,NA,NA,NA,NA,NA,NA,19,13.5,-0.173648178,0.984807753,85,26,-8.67,13.83,5.41,FRA,Chemin des Lots II,NA,340,173,2.5,80.86280624,0.517196626,NA,30,2.46,2.38,2.59,0.666666667,302.7343619,4.710102913,0.103,0.379658761,15.6321682,3.660832725,0.234185858,3456.412678,1.223822066,NA,NA,3.36
J14OSV27,191.8518519,6839.481774,928.3483308,14.6,3.12,0.544350154,0.853659359,1.670434783,22.451,30.86722195,46.0457,2.9992,8.423556649,0.305232357,0.021213079,60.51088723,1155.637431,0.003617919,0.124395015,2977.570123,0.97265358,-31.37116493,5.463193889,0.747363872,0.110446617,61.51907616,0.179666667,4.57,34.23547676,1.57534626,23.355727,202.4398493,7451.964023,251.727956,14,11,0.438371147,0.898794046,85,26,-8.67,13.83,4.72,OSV,Chemin des Lots II,25,518,173,4.1,72.41924198,0.573090541,NA,12,4.58,3.25,1.07,0.5625,519.2695652,1.15,0.1306,0.236349326,15.35266071,5.466301459,0.356049128,481.0648692,2.224332347,0.979794026,0.612236783,2.44
J14QUR23,230.3571429,15853.69541,185.163458,16.8,6.755,0.508937193,0.609008043,1.537279329,62.09076923,43.91007375,49.6112,3.2209,15.87642718,1.873812156,0.04016154,443.5874191,3774.238038,0.050708024,0.177622304,27460.06187,0.433331417,-31.30403648,8.86755701,0.298521401,2.533162589,8.856408737,0.375666667,4.74,32.13534828,1.662443439,17.11010061,200.2944477,3460.842981,150.7966078,29,0,0,0,85,26,-8.67,13.83,4.54,QUR,Chemin des Lots II,15,645,173,4.1,105.5706154,0.499397227,NA,25,2.75,2.88,1.12,0.756756757,349.9353777,8.956082179,0.1266,0.346841025,15.40289981,3.124834035,0.2028731,2561.404984,1.132183458,0.875177027,0.132643272,3.38
J14SOA11,206.6666667,7184.795334,232.9054582,15,5.835,0.477660785,0.59560171,0.400943588,38.39083333,31.82183247,46.0685,2.4771,11.34375284,-3.527033577,0.053099225,NA,NA,0.004507515,NA,NA,0.904732964,-32.12329758,1.129899488,0.067969762,1.31110872,54.59057624,0.141333333,NA,NA,NA,NA,NA,NA,NA,36,25.5,-0.034899497,0.999390827,85,26,-8.67,13.83,3.95,SOA,Chemin des Lots II,18,434,186,3.6,102.5,0.640806353,27.6195,10,2.59,1.77,1.27,0.7,125.716424,4.269927372,0.102,0.31197875,18.59775544,4.06113397,0.218366887,NA,NA,0.032276118,0.011742395,1.93
J14TIA20,131.5,1116.221958,96.45208678,20.8,7.23,0.303701141,0.388550548,0.789166643,103.2092308,22.21029723,46.5035,3.5105,23.55205352,-0.131606464,0.025976123,54.06215394,866.7786641,0.014731814,0.152141014,6147.623912,0.816554126,-30.8,1.213775724,0.120650696,1.598581968,7.312884214,0.303,4.76,30.31510503,1.600484995,30.0964555,241.44833,7285.025331,296.1147851,5,12.7,-0.034899497,0.999390827,85,26,-8.67,13.83,4.25,TIA,Chemin des Lots II,11,263,173,1.9,NA,0.389696169,NA,35,3.98,2.88,1.26,0.689655172,348.7195189,5.665470078,0.121,0.183556175,13.24697337,1.97449874,0.14905282,359.9876239,0.540365275,0.104061722,0.043689335,1.96
J14TIA21,174.893617,2517.253928,148.1254156,11.83333333,6.335,0.358080789,0.334430489,1.130269777,83.00692308,26.85596197,41.7506,3.3212,19.54090899,-0.794844074,0.041236079,71.48508607,1131.751286,0.018184322,0.166712234,4647.517459,0.806316714,-31.68472038,2.092239643,0.245209566,3.418256394,31.13340212,0.532333333,5.11,37.26832843,1.449866111,25.89451612,261.2527176,9286.700488,251.7021003,32,13,-0.034899497,0.999390827,85,26,-8.67,13.83,3.77,TIA,Chemin des Lots II,17,411,186,3.1,NA,NA,73.7797,35,3.98,2.88,1.26,0.671428571,414.258241,4.175994171,0.1126,0.238507655,12.57093822,2.136574098,0.169961387,420.8060283,0.630219313,0.287604364,0.14236869,2.2
J14ULA11,137.4358974,4632.108163,582.0945347,17.4,3.815,0.510317906,0.710278373,1.744922737,37.10619048,39.37220076,46.1895,3.6739,16.09375014,1.254907496,0.036292536,161.2349859,1288.438439,0.017626149,0.100413672,12948.28607,0.406981342,-31.5721199,3.87069588,0.190630934,5.908758754,12.87223457,0.156666667,4.42,25.83766023,1.179223365,27.76942258,187.0079988,4617.780326,240.3917613,11,13.2,-0.034899497,0.999390827,85,26,-8.67,13.83,4.09,ULA,Chemin des Lots II,55,536,186,5,113.2547078,0.692078133,65.98975,35,3.14,2.92,2.46,0.696428571,541.8211921,1.812,0.128,0.307595318,12.57233458,2.870027159,0.228281163,1602.819892,1.152525052,0.799265499,0.210811531,3.1
J15ACP-a,159.6551724,3254.23961,169.3474674,39.25,5.615,0.321615098,0.435485149,1.378565255,112.8966667,31.45944669,42.9891,2.85,15.69468569,-4.529762287,0.012186471,52.08027305,765.4317578,0.008670939,0.097474559,9298.717148,0.748519872,-30.74140404,7.164046787,0.44743197,1.667608672,70.00366948,0.071333333,4.31,1.962988536,0.074171924,26.34540463,27.7622305,195.4026914,14.66925112,34,0,0,0,40,27.67,-8.83,14.47,4.21,ACP,Mr. Robert Pins,17,463,187,3.7,NA,NA,NA,10,3.56,2,1,0.69047619,429.6888505,2.314,0.1238,0.254115078,15.08389474,2.739086391,0.181590129,531.6338149,0.881641877,1.091332166,0.189993138,2.51
J15ACP-b,134.2857143,1060.43022,264.2063858,38.33333333,4.89,0.380556575,0.514126723,1.822467772,125.13,29.15368017,48.8102,3.4292,20.9995435,-4.21493639,0.019161852,28.52519365,425.4032202,0.015597803,0.069989351,6799.94353,0.759525364,-31.36397026,7.408494732,0.547496537,0.513922957,46.75122716,0.122333333,4.33,2.843357133,0.175789474,26.16948307,46.88365629,309.6561998,23.0123404,55,0,0,0,40,27.67,-8.83,14.47,4.9,ACP,Mr. Robert Pins,14,282,187,2.5,85.88516242,0.620626896,43.96,10,3.56,2,1,0.552631579,612.0589319,2.715,0.1006,0.289798014,14.23369882,2.324345764,0.163298788,407.6103217,0.242866047,0.789427688,0.162620808,3.15
J15ACR-a,171.4285714,2912.64875,297.2010899,13.16666667,4.625,0.382941182,0.423049645,2.821518351,37.997,42.27965366,48.0353,2.3953,15.85429615,-2.588997135,0.016653004,58.94544832,969.3757654,0.010743279,0.101758112,10818.11392,0.837552411,-31.73544014,4.718224717,0.160286991,0.308290899,24.49052783,0.129333333,4.45,2.238319714,0.066400221,33.64190508,38.63470138,263.7020328,21.67334649,38,0,0,0,40,27.67,-8.83,14.47,8.29,ACR,Mr. Robert Pins,16,360,187,2.8,98.86342805,0.498246639,48.8939,25,3.44,1.84,3.08,0.7,666.7973856,1.989,0.1452,0.291182188,20.05398071,3.029797068,0.151082077,571.2430521,0.957552884,0.552258264,0.101443399,3.69
J15ACR-c,158.4,5448.11422,247.9356153,13.55555556,5.355,0.428268436,0.529251101,2.213647731,25.04,42.20306333,50.9109,2.8395,15.24056837,-4.330367336,0.021894128,26.2371802,380.0854237,0.01017994,0.073275004,5797.043931,0.737792382,-31.52756775,9.31533791,0.353917683,1.254105613,137.2201869,0.133666667,4.62,2.640417219,0.105479452,26.72318621,41.20854968,464.6306158,24.45066939,55,0,0,0,40,27.67,-8.83,14.47,7.4,ACR,Mr. Robert Pins,20,594,187,4,NA,NA,47.241,25,3.44,1.84,3.08,0.721153846,511.693462,2.799,0.1058,0.398894739,17.92952985,3.340485655,0.186311949,357.5222758,0.433582223,1.866835388,0.383505495,4.32
J15ACSA-a,173.8461538,8257.138235,376.4619732,57,4.56,0.471529644,0.667356322,1.900746596,78.743,37.99702831,48.2009,3.0535,14.88130816,-4.991090221,0.027384213,39.66515963,494.2778287,0.010240062,0.098833366,6765.922275,0.634646711,-31.48656784,6.0253052,0.094378469,12.48696247,45.08952267,0.09,3.98,2.075994306,0.078656555,22.76214659,32.05879462,128.9881668,12.67168034,32,0,0,0,40,27.67,-8.83,14.47,6.32,ACSA,Mr. Robert Pins,32,565,187,4.8,141.2649038,0.614950166,62.6111,35,4.76,2.88,3.37,0.738636364,492.687747,2.277,0.0976,0.389313815,15.78545931,3.239023039,0.205190294,399.7686481,0.551860681,0.451015814,0.029949008,3.7
J15ACSP-a,123.3333333,2183.032765,381.4249082,100,3.86,0.342327557,0.430074627,1.708295351,65.89,26.19517377,48.5681,3.5942,23.01392893,-3.437340908,0.025429568,33.82036237,483.1240693,0.006512404,0.085799435,7138.838467,0.727529366,-31.85844536,6.596983486,0.059014892,0.101533609,27.54542784,0.092666667,4.57,2.207534054,0.077942484,23.40957024,27.42587036,327.1682105,19.13757894,39,0,0,0,40,27.67,-8.83,14.47,7.06,ACSP,Mr. Robert Pins,14,407,187,3,NA,0.574717128,0,5,3.31,2,2,0.785714286,625.4329991,1.097,0.1166,0.224658437,13.51290969,2.110378464,0.156174985,396.0776898,1.081520678,0.925610192,0.057988544,3.4
J15ACSP-b,203.6363636,4740.124905,404.8624537,16,4,0.390198582,0.497732317,1.06,42.63117647,23.56739751,45.6722,2.8378,17.22311319,-2.103352137,0.025307062,42.84259698,606.9839222,0.008954029,0.088475469,7718.646331,0.721558437,-31.77197495,1.934548185,0.019726026,1.509954452,52.88886152,0.161333333,4.46,2.620975661,0.08325228,24.10177319,42.66958763,312.1778456,17.96271693,55,0,0,0,40,27.67,-8.83,14.47,6.23,ACSP,Mr. Robert Pins,13,336,187,1.8,133.8255541,NA,46.991525,5,3.31,2,2,0.717391304,442.6871795,1.95,0.1044,0.225741355,15.20951598,2.364555093,0.155465506,465.2926235,0.569918327,0.111363373,0.007952438,4.53
J15AMSP-a,166.1904762,5222.612837,749.1264895,13.57142857,3.645,0.59952655,0.889002849,0.700343306,13.45916667,31.17454028,49.2809,3.131,15.66918152,-3.229622622,0.003322838,60.26505576,1150.580382,0.003251059,0.176827791,6074.656803,0.972347522,-32.03238533,0.936392138,0.043367722,0.674144747,26.26279159,0.110333333,4.616666667,1.765773532,0.050280115,23.87729,25.96298633,205.7732115,12.32897144,55,0,0,0,40,27.67,-8.83,14.47,6.84,AMSP,Mr. Robert Pins,28,349,187,2.8,68.40238095,0.798744461,58.189,12,NA,NA,NA,0.677419355,220.0343306,2.039,0.1116,0.279341759,15.73966784,3.145084505,0.199818988,337.5223759,2.574654824,0.17047558,0.04467982,3.79
J15BEPA-a,128.8888889,1710.420459,707.1982258,73,3.405,0.493893825,0.4889375,0.843223443,16.02,29.8585102,47.5595,3.2042,14.64848904,-3.895658379,0.015762119,49.23749081,956.2389545,0.001655302,0.107179122,4781.748298,0.989100972,-33.01845062,1.002216358,0.032161592,1.320599448,58.46565095,0.085,4.37,1.669115011,0.06392348,20.07435212,25.24465147,116.9189371,9.412209889,31,0,0,0,40,27.67,-8.83,14.47,6.22,BEPA,Mr. Robert Pins,42,348,218,2.4,205.7534483,0.508293205,52.808,25,1.54,2.02,1.25,0.675,274.0952381,1.365,0.1038,0.287654241,14.84286249,3.24671711,0.218739284,461.8822965,5.789072882,0.35642802,0.052735441,4.26
